Tiempo(s)	Amplitud(mm)
# npts=17603
# fs=50.0000 Hz
# duracion=352.0400 s

5.400000	-0.002412
5.420000	-0.002796
5.440000	-0.002827
5.460000	-0.001887
5.480000	-0.000773
5.500000	-0.004064
5.520000	-0.008959
5.540000	-0.010144
5.560000	-0.010277
5.580000	-0.008157
5.600000	-0.008474
5.620000	-0.009619
5.640000	-0.004224
5.660000	0.002124
5.680000	0.004325
5.700000	0.003376
5.720000	0.002729
5.740000	0.001857
5.760000	0.000999
5.780000	-0.001890
5.800000	-0.008489
5.820000	-0.010771
5.840000	-0.008699
5.860000	-0.007212
5.880000	-0.006821
5.900000	-0.005505
5.920000	0.003523
5.940000	0.014507
5.960000	0.018561
5.980000	0.016596
6.000000	0.013555
6.020000	0.015638
6.040000	0.012134
6.060000	0.002881
6.080000	0.001825
6.100000	0.000597
6.120000	-0.010928
6.140000	-0.021694
6.160000	-0.017784
6.180000	-0.001524
6.200000	0.013676
6.220000	0.019770
6.240000	0.024322
6.260000	0.025769
6.280000	0.021780
6.300000	0.015636
6.320000	0.006771
6.340000	0.005177
6.360000	-0.000743
6.380000	-0.007116
6.400000	0.002730
6.420000	0.012967
6.440000	0.012337
6.460000	-0.004503
6.480000	-0.018332
6.500000	-0.020732
6.520000	-0.020478
6.540000	-0.007421
6.560000	0.006634
6.580000	0.016657
6.600000	0.028563
6.620000	0.035521
6.640000	0.032212
6.660000	0.017583
6.680000	0.000372
6.700000	-0.012421
6.720000	-0.014078
6.740000	-0.002745
6.760000	0.003920
6.780000	-0.000724
6.800000	-0.003203
6.820000	0.000274
6.840000	0.011184
6.860000	0.018270
6.880000	0.014786
6.900000	0.018095
6.920000	0.018674
6.940000	0.007544
6.960000	-0.013506
6.980000	-0.035524
7.000000	-0.043716
7.020000	-0.043580
7.040000	-0.032087
7.060000	-0.020080
7.080000	-0.001028
7.100000	0.033100
7.120000	0.051938
7.140000	0.046263
7.160000	0.019724
7.180000	-0.005011
7.200000	-0.006454
7.220000	0.005650
7.240000	0.013506
7.260000	0.012934
7.280000	0.007923
7.300000	-0.001953
7.320000	-0.014473
7.340000	-0.016172
7.360000	-0.005398
7.380000	-0.006449
7.400000	-0.007722
7.420000	-0.007766
7.440000	-0.018479
7.460000	-0.015902
7.480000	-0.014277
7.500000	-0.029025
7.520000	-0.036696
7.540000	-0.030387
7.560000	-0.003702
7.580000	0.028836
7.600000	0.022738
7.620000	-0.009183
7.640000	-0.027106
7.660000	-0.016711
7.680000	-0.006229
7.700000	-0.018524
7.720000	-0.028616
7.740000	-0.030991
7.760000	-0.028700
7.780000	-0.035110
7.800000	-0.037663
7.820000	-0.020138
7.840000	-0.005631
7.860000	0.009893
7.880000	0.026274
7.900000	0.036242
7.920000	0.032403
7.940000	0.014624
7.960000	-0.002058
7.980000	-0.005838
8.000000	0.002695
8.020000	0.000578
8.040000	-0.012962
8.060000	-0.016379
8.080000	-0.003606
8.100000	0.001428
8.120000	-0.015264
8.140000	-0.032133
8.160000	-0.031785
8.180000	-0.018863
8.200000	-0.011683
8.220000	-0.021276
8.240000	-0.036048
8.260000	-0.037178
8.280000	-0.011745
8.300000	0.021000
8.320000	0.020951
8.340000	0.004319
8.360000	-0.001117
8.380000	0.011162
8.400000	0.036136
8.420000	0.045893
8.440000	0.033903
8.460000	0.009563
8.480000	-0.011239
8.500000	-0.028606
8.520000	-0.041452
8.540000	-0.045790
8.560000	-0.056288
8.580000	-0.056730
8.600000	-0.039199
8.620000	-0.015319
8.640000	-0.006675
8.660000	-0.017050
8.680000	-0.015849
8.700000	-0.016266
8.720000	-0.015401
8.740000	0.004426
8.760000	0.021084
8.780000	0.014661
8.800000	-0.008461
8.820000	-0.017620
8.840000	-0.004274
8.860000	0.014058
8.880000	0.012464
8.900000	0.009791
8.920000	0.021218
8.940000	0.025895
8.960000	0.028343
8.980000	0.019175
9.000000	-0.003052
9.020000	-0.020104
9.040000	-0.021595
9.060000	-0.017069
9.080000	-0.021625
9.100000	-0.033618
9.120000	-0.044268
9.140000	-0.026988
9.160000	0.014144
9.180000	0.028254
9.200000	0.015217
9.220000	0.014300
9.240000	0.022432
9.260000	0.028263
9.280000	0.023463
9.300000	0.012263
9.320000	0.005854
9.340000	0.017416
9.360000	0.045767
9.380000	0.048458
9.400000	0.032659
9.420000	0.015567
9.440000	0.003314
9.460000	-0.001889
9.480000	-0.026757
9.500000	-0.039556
9.520000	-0.024027
9.540000	-0.006628
9.560000	0.010876
9.580000	0.019019
9.600000	0.009436
9.620000	0.003964
9.640000	0.028441
9.660000	0.060648
9.680000	0.083229
9.700000	0.080796
9.720000	0.045107
9.740000	0.028221
9.760000	0.037021
9.780000	0.044187
9.800000	0.028058
9.820000	-0.020308
9.840000	-0.056752
9.860000	-0.054403
9.880000	-0.032759
9.900000	-0.017949
9.920000	-0.004991
9.940000	0.018730
9.960000	0.032761
9.980000	0.008444
10.000000	-0.027859
10.020000	-0.039505
10.040000	-0.022112
10.060000	0.051178
10.080000	0.220678
10.100000	0.664406
10.120000	1.824876
10.140000	4.143540
10.160000	7.476790
10.180000	10.896308
10.200000	13.232325
10.220000	13.178361
10.240000	8.718394
10.260000	-0.647832
10.280000	-11.751014
10.300000	-19.445985
10.320000	-21.134059
10.340000	-19.559438
10.360000	-17.120882
10.380000	-13.937567
10.400000	-9.864537
10.420000	-5.154184
10.440000	-1.708851
10.460000	0.147419
10.480000	1.960376
10.500000	5.423918
10.520000	9.367729
10.540000	11.724271
10.560000	12.508446
10.580000	12.421108
10.600000	11.754219
10.620000	9.879036
10.640000	9.198819
10.660000	8.726934
10.680000	6.874905
10.700000	4.936197
10.720000	1.906150
10.740000	-0.632397
10.760000	-4.253147
10.780000	-7.814873
10.800000	-7.814872
10.820000	-7.272725
10.840000	-6.324321
10.860000	-5.972169
10.880000	-6.947168
10.900000	-9.077488
10.920000	-12.188369
10.940000	-12.327802
10.960000	-10.743825
10.980000	-7.510387
11.000000	-1.465939
11.020000	3.957715
11.040000	6.796810
11.060000	7.684393
11.080000	8.909019
11.100000	7.639938
11.120000	4.873110
11.140000	3.704604
11.160000	3.621655
11.180000	5.927256
11.200000	6.145155
11.220000	6.624239
11.240000	7.276750
11.260000	5.283811
11.280000	3.938090
11.300000	0.418713
11.320000	-0.963693
11.340000	-0.626453
11.360000	0.320234
11.380000	1.211896
11.400000	-1.651559
11.420000	-0.402864
11.440000	0.653580
11.460000	-1.874828
11.480000	-4.337148
11.500000	-8.605230
11.520000	-12.700676
11.540000	-16.365913
11.560000	-16.772817
11.580000	-14.494463
11.600000	-12.763165
11.620000	-9.283655
11.640000	-4.810954
11.660000	1.247977
11.680000	7.209170
11.700000	11.389331
11.720000	15.319851
11.740000	15.074713
11.760000	12.913929
11.780000	12.375997
11.800000	13.078328
11.820000	12.991712
11.840000	10.194623
11.860000	8.345594
11.880000	5.026371
11.900000	2.813086
11.920000	2.985214
11.940000	-0.906207
11.960000	-7.111978
11.980000	-11.258484
12.000000	-11.733341
12.020000	-13.647015
12.040000	-12.646771
12.060000	-6.680729
12.080000	-2.687143
12.100000	0.260801
12.120000	0.701137
12.140000	-0.038634
12.160000	-2.096947
12.180000	-2.776607
12.200000	-1.012507
12.220000	-1.190614
12.240000	-0.176479
12.260000	1.553630
12.280000	3.481007
12.300000	4.334075
12.320000	3.421672
12.340000	1.858768
12.360000	1.233042
12.380000	0.344659
12.400000	-3.262763
12.420000	-3.746763
12.440000	-3.277021
12.460000	-1.804590
12.480000	3.048355
12.500000	6.476686
12.520000	7.550030
12.540000	7.166590
12.560000	6.856320
12.580000	5.809041
12.600000	3.005776
12.620000	-1.684097
12.640000	-4.820349
12.660000	-9.167474
12.680000	-13.141796
12.700000	-10.033455
12.720000	-6.475488
12.740000	-2.792113
12.760000	-1.342524
12.780000	0.277012
12.800000	4.100485
12.820000	3.981586
12.840000	5.181932
12.860000	6.252149
12.880000	5.974275
12.900000	4.578813
12.920000	4.283975
12.940000	5.639071
12.960000	3.155205
12.980000	1.321481
13.000000	-0.544559
13.020000	-3.054131
13.040000	-5.183853
13.060000	-5.969965
13.080000	-4.255341
13.100000	-4.113835
13.120000	-3.761528
13.140000	-2.761764
13.160000	-1.527629
13.180000	-2.567151
13.200000	-2.732417
13.220000	1.193244
13.240000	2.205022
13.260000	2.438733
13.280000	2.944209
13.300000	3.386239
13.320000	1.902075
13.340000	-0.368522
13.360000	0.332884
13.380000	-2.573025
13.400000	-5.302824
13.420000	-5.701342
13.440000	-5.530744
13.460000	-3.913663
13.480000	-2.288524
13.500000	2.252938
13.520000	5.127994
13.540000	6.589720
13.560000	10.395236
13.580000	13.091917
13.600000	14.184604
13.620000	14.133700
13.640000	11.584427
13.660000	4.857848
13.680000	-2.691987
13.700000	-9.537554
13.720000	-15.775346
13.740000	-19.100589
13.760000	-18.538035
13.780000	-14.667219
13.800000	-9.820030
13.820000	-3.865198
13.840000	0.877121
13.860000	3.724024
13.880000	8.060401
13.900000	10.942589
13.920000	7.937003
13.940000	2.733350
13.960000	-0.577543
13.980000	-4.295921
14.000000	-3.746497
14.020000	2.332285
14.040000	5.528329
14.060000	6.793119
14.080000	7.963498
14.100000	6.836651
14.120000	3.097517
14.140000	-0.674377
14.160000	-1.396388
14.180000	-1.922945
14.200000	-1.359343
14.220000	-0.158599
14.240000	-2.797404
14.260000	-4.922789
14.280000	-4.937385
14.300000	-3.377833
14.320000	-0.322221
14.340000	0.614491
14.360000	1.438434
14.380000	-1.106269
14.400000	-7.005420
14.420000	-6.892210
14.440000	-5.669883
14.460000	-6.539097
14.480000	-3.709250
14.500000	2.468248
14.520000	7.104997
14.540000	8.995881
14.560000	10.649272
14.580000	7.700168
14.600000	2.707507
14.620000	0.132216
14.640000	-1.590398
14.660000	-1.595717
14.680000	-2.546437
14.700000	-3.615613
14.720000	-4.434668
14.740000	-3.771394
14.760000	-3.017044
14.780000	-2.023000
14.800000	3.529561
14.820000	5.279212
14.840000	5.423915
14.860000	6.577210
14.880000	4.350594
14.900000	1.861544
14.920000	-0.675914
14.940000	-2.270536
14.960000	-4.564609
14.980000	-5.856799
15.000000	-4.105702
15.020000	-0.847268
15.040000	1.176034
15.060000	0.118471
15.080000	-0.225224
15.100000	-4.048046
15.120000	-5.722423
15.140000	-2.317248
15.160000	-2.909146
15.180000	-1.112660
15.200000	2.670473
15.220000	6.271141
15.240000	9.075577
15.260000	8.954496
15.280000	8.511924
15.300000	1.888860
15.320000	-3.359902
15.340000	-2.815329
15.360000	-5.113781
15.380000	-8.454269
15.400000	-6.286843
15.420000	1.752176
15.440000	7.094614
15.460000	10.345622
15.480000	10.598157
15.500000	6.968133
15.520000	3.585563
15.540000	0.104673
15.560000	-2.896103
15.580000	-7.127307
15.600000	-8.274235
15.620000	-10.311811
15.640000	-16.767284
15.660000	-17.952896
15.680000	-12.972911
15.700000	-8.655121
15.720000	-5.730266
15.740000	2.956837
15.760000	11.269540
15.780000	14.102600
15.800000	12.043084
15.820000	5.132438
15.840000	3.106453
