Tiempo(s)	Amplitud(mm)
# npts=14149
# fs=50.0000 Hz
# duracion=282.9600 s

0.000000	-0.000038
0.020000	-0.000040
0.040000	-0.000048
0.060000	-0.000069
0.080000	-0.000104
0.100000	-0.000159
0.120000	-0.000234
0.140000	-0.000331
0.160000	-0.000447
0.180000	-0.000587
0.200000	-0.000745
0.220000	-0.000924
0.240000	-0.001120
0.260000	-0.001334
0.280000	-0.001562
0.300000	-0.001805
0.320000	-0.002060
0.340000	-0.002327
0.360000	-0.002603
0.380000	-0.002888
0.400000	-0.003180
0.420000	-0.003480
0.440000	-0.003783
0.460000	-0.004093
0.480000	-0.004405
0.500000	-0.004721
0.520000	-0.005038
0.540000	-0.005359
0.560000	-0.005679
0.580000	-0.006002
0.600000	-0.006324
0.620000	-0.006648
0.640000	-0.006970
0.660000	-0.007293
0.680000	-0.007615
0.700000	-0.007938
0.720000	-0.008258
0.740000	-0.008579
0.760000	-0.008898
0.780000	-0.009218
0.800000	-0.009535
0.820000	-0.009853
0.840000	-0.010169
0.860000	-0.010484
0.880000	-0.010798
0.900000	-0.011112
0.920000	-0.011423
0.940000	-0.011735
0.960000	-0.012044
0.980000	-0.012354
1.000000	-0.012661
1.020000	-0.012969
1.040000	-0.013274
1.060000	-0.013580
1.080000	-0.013883
1.100000	-0.014186
1.120000	-0.014487
1.140000	-0.014788
1.160000	-0.015087
1.180000	-0.015385
1.200000	-0.015682
1.220000	-0.015979
1.240000	-0.016272
1.260000	-0.016566
1.280000	-0.016857
1.300000	-0.017148
1.320000	-0.017437
1.340000	-0.017726
1.360000	-0.018012
1.380000	-0.018298
1.400000	-0.018580
1.420000	-0.018863
1.440000	-0.019143
1.460000	-0.019423
1.480000	-0.019700
1.500000	-0.019976
1.520000	-0.020250
1.540000	-0.020524
1.560000	-0.020795
1.580000	-0.021066
1.600000	-0.021333
1.620000	-0.021599
1.640000	-0.021862
1.660000	-0.022124
1.680000	-0.022383
1.700000	-0.022642
1.720000	-0.022899
1.740000	-0.023154
1.760000	-0.023404
1.780000	-0.023652
1.800000	-0.023898
1.820000	-0.024143
1.840000	-0.024384
1.860000	-0.024626
1.880000	-0.024865
1.900000	-0.025105
1.920000	-0.025340
1.940000	-0.025574
1.960000	-0.025805
1.980000	-0.026034
2.000000	-0.026255
2.020000	-0.026472
2.040000	-0.026688
2.060000	-0.026906
2.080000	-0.027116
2.100000	-0.027325
2.120000	-0.027539
2.140000	-0.027754
2.160000	-0.027955
2.180000	-0.028149
2.200000	-0.028342
2.220000	-0.028539
2.240000	-0.028726
2.260000	-0.028910
2.280000	-0.029095
2.300000	-0.029280
2.320000	-0.029455
2.340000	-0.029626
2.360000	-0.029794
2.380000	-0.029964
2.400000	-0.030126
2.420000	-0.030279
2.440000	-0.030427
2.460000	-0.030577
2.480000	-0.030728
2.500000	-0.030883
2.520000	-0.031027
2.540000	-0.031167
2.560000	-0.031300
2.580000	-0.031435
2.600000	-0.031574
2.620000	-0.031709
2.640000	-0.031831
2.660000	-0.031948
2.680000	-0.032055
2.700000	-0.032154
2.720000	-0.032250
2.740000	-0.032346
2.760000	-0.032437
2.780000	-0.032532
2.800000	-0.032624
2.820000	-0.032715
2.840000	-0.032784
2.860000	-0.032863
2.880000	-0.032963
2.900000	-0.033068
2.920000	-0.033148
2.940000	-0.033189
2.960000	-0.033218
2.980000	-0.033263
3.000000	-0.033320
3.020000	-0.033356
3.040000	-0.033382
3.060000	-0.033432
3.080000	-0.033483
3.100000	-0.033530
3.120000	-0.033562
3.140000	-0.033610
3.160000	-0.033666
3.180000	-0.033710
3.200000	-0.033749
3.220000	-0.033786
3.240000	-0.033768
3.260000	-0.033692
3.280000	-0.033648
3.300000	-0.033668
3.320000	-0.033689
3.340000	-0.033668
3.360000	-0.033605
3.380000	-0.033528
3.400000	-0.033459
3.420000	-0.033430
3.440000	-0.033443
3.460000	-0.033463
3.480000	-0.033414
3.500000	-0.033310
3.520000	-0.033229
3.540000	-0.033215
3.560000	-0.033224
3.580000	-0.033239
3.600000	-0.033190
3.620000	-0.033070
3.640000	-0.032958
3.660000	-0.032868
3.680000	-0.032747
3.700000	-0.032608
3.720000	-0.032496
3.740000	-0.032422
3.760000	-0.032380
3.780000	-0.032325
3.800000	-0.032265
3.820000	-0.032158
3.840000	-0.032027
3.860000	-0.031980
3.880000	-0.031923
3.900000	-0.031762
3.920000	-0.031507
3.940000	-0.031328
3.960000	-0.031293
3.980000	-0.031252
4.000000	-0.031147
4.020000	-0.031003
4.040000	-0.030912
