Tiempo(s)	Amplitud(mm)
# npts=18502
# fs=50.0000 Hz
# duracion=370.0200 s

0.000000	0.000002
0.020000	0.000001
0.040000	0.000002
0.060000	0.000002
0.080000	0.000002
0.100000	0.000003
0.120000	0.000004
0.140000	0.000006
0.160000	0.000008
0.180000	0.000010
0.200000	0.000012
0.220000	0.000015
0.240000	0.000018
0.260000	0.000021
0.280000	0.000025
0.300000	0.000029
0.320000	0.000033
0.340000	0.000037
0.360000	0.000041
0.380000	0.000046
0.400000	0.000051
0.420000	0.000056
0.440000	0.000061
0.460000	0.000066
0.480000	0.000071
0.500000	0.000076
0.520000	0.000082
0.540000	0.000087
0.560000	0.000093
0.580000	0.000098
0.600000	0.000104
0.620000	0.000110
0.640000	0.000116
0.660000	0.000122
0.680000	0.000128
0.700000	0.000133
0.720000	0.000140
0.740000	0.000145
0.760000	0.000152
0.780000	0.000158
0.800000	0.000164
0.820000	0.000170
0.840000	0.000176
0.860000	0.000183
0.880000	0.000189
0.900000	0.000195
0.920000	0.000202
0.940000	0.000208
0.960000	0.000215
0.980000	0.000221
1.000000	0.000228
1.020000	0.000234
1.040000	0.000241
1.060000	0.000247
1.080000	0.000254
1.100000	0.000261
1.120000	0.000268
1.140000	0.000274
1.160000	0.000281
1.180000	0.000288
1.200000	0.000295
1.220000	0.000302
1.240000	0.000309
1.260000	0.000316
1.280000	0.000323
1.300000	0.000330
1.320000	0.000337
1.340000	0.000344
1.360000	0.000351
1.380000	0.000358
1.400000	0.000365
1.420000	0.000372
1.440000	0.000380
1.460000	0.000387
1.480000	0.000394
1.500000	0.000402
1.520000	0.000409
1.540000	0.000417
1.560000	0.000424
1.580000	0.000431
1.600000	0.000439
1.620000	0.000446
1.640000	0.000454
1.660000	0.000461
1.680000	0.000469
1.700000	0.000476
1.720000	0.000484
1.740000	0.000491
1.760000	0.000499
1.780000	0.000506
1.800000	0.000514
1.820000	0.000522
1.840000	0.000530
1.860000	0.000537
1.880000	0.000545
1.900000	0.000552
1.920000	0.000559
1.940000	0.000566
1.960000	0.000574
1.980000	0.000582
2.000000	0.000590
2.020000	0.000598
2.040000	0.000606
2.060000	0.000615
2.080000	0.000623
2.100000	0.000631
2.120000	0.000639
2.140000	0.000646
2.160000	0.000654
2.180000	0.000661
2.200000	0.000670
2.220000	0.000678
2.240000	0.000687
2.260000	0.000697
2.280000	0.000708
2.300000	0.000719
2.320000	0.000731
2.340000	0.000742
2.360000	0.000753
2.380000	0.000764
2.400000	0.000774
2.420000	0.000783
2.440000	0.000795
2.460000	0.000806
2.480000	0.000819
2.500000	0.000831
2.520000	0.000844
2.540000	0.000858
2.560000	0.000874
2.580000	0.000889
2.600000	0.000905
2.620000	0.000921
2.640000	0.000935
2.660000	0.000949
2.680000	0.000963
2.700000	0.000974
2.720000	0.000988
2.740000	0.001003
2.760000	0.001020
2.780000	0.001040
2.800000	0.001059
2.820000	0.001078
2.840000	0.001096
2.860000	0.001112
2.880000	0.001127
2.900000	0.001144
2.920000	0.001160
2.940000	0.001175
2.960000	0.001192
2.980000	0.001209
3.000000	0.001226
3.020000	0.001242
3.040000	0.001260
3.060000	0.001278
3.080000	0.001301
3.100000	0.001327
3.120000	0.001355
3.140000	0.001382
3.160000	0.001401
3.180000	0.001411
3.200000	0.001418
3.220000	0.001420
3.240000	0.001422
3.260000	0.001421
3.280000	0.001422
3.300000	0.001430
3.320000	0.001447
3.340000	0.001467
3.360000	0.001482
3.380000	0.001492
3.400000	0.001493
3.420000	0.001494
3.440000	0.001500
3.460000	0.001503
3.480000	0.001501
3.500000	0.001497
3.520000	0.001488
3.540000	0.001473
3.560000	0.001469
3.580000	0.001471
3.600000	0.001469
3.620000	0.001466
3.640000	0.001460
3.660000	0.001451
3.680000	0.001442
3.700000	0.001427
3.720000	0.001399
3.740000	0.001358
3.760000	0.001301
3.780000	0.001243
3.800000	0.001195
3.820000	0.001150
3.840000	0.001113
3.860000	0.001084
3.880000	0.001053
3.900000	0.001020
3.920000	0.000987
3.940000	0.000954
3.960000	0.000919
3.980000	0.000891
4.000000	0.000860
4.020000	0.000808
4.040000	0.000770
4.060000	0.000747
4.080000	0.000727
4.100000	0.000711
4.120000	0.000708
4.140000	0.000745
4.160000	0.000813
4.180000	0.000867
4.200000	0.000885
4.220000	0.000908
4.240000	0.000936
4.260000	0.000957
4.280000	0.000975
4.300000	0.000977
4.320000	0.000991
4.340000	0.001004
4.360000	0.000994
4.380000	0.000988
4.400000	0.001009
4.420000	0.001062
4.440000	0.001132
4.460000	0.001225
4.480000	0.001310
4.500000	0.001342
4.520000	0.001326
4.540000	0.001262
4.560000	0.001182
4.580000	0.001115
4.600000	0.001101
4.620000	0.001168
4.640000	0.001299
4.660000	0.001438
4.680000	0.001507
4.700000	0.001482
4.720000	0.001403
4.740000	0.001368
4.760000	0.001410
4.780000	0.001497
4.800000	0.001584
4.820000	0.001604
4.840000	0.001536
4.860000	0.001473
4.880000	0.001428
4.900000	0.001376
4.920000	0.001388
4.940000	0.001400
4.960000	0.001423
4.980000	0.001480
5.000000	0.001598
5.020000	0.001723
5.040000	0.001753
5.060000	0.001714
5.080000	0.001580
5.100000	0.001492
5.120000	0.001491
5.140000	0.001627
5.160000	0.001887
5.180000	0.002060
5.200000	0.002107
5.220000	0.002057
5.240000	0.002032
5.260000	0.002083
5.280000	0.002260
5.300000	0.002508
5.320000	0.002665
5.340000	0.002781
5.360000	0.002894
5.380000	0.003010
5.400000	0.003136
5.420000	0.003190
5.440000	0.003170
5.460000	0.003169
5.480000	0.003245
5.500000	0.003431
5.520000	0.003757
5.540000	0.004055
5.560000	0.004126
5.580000	0.004015
5.600000	0.003870
5.620000	0.003772
5.640000	0.003702
5.660000	0.003637
5.680000	0.003605
5.700000	0.003564
5.720000	0.003403
5.740000	0.003155
5.760000	0.003027
5.780000	0.003147
5.800000	0.003387
5.820000	0.003487
5.840000	0.003556
5.860000	0.003806
5.880000	0.004120
5.900000	0.004349
5.920000	0.004431
5.940000	0.004399
5.960000	0.004461
5.980000	0.004642
6.000000	0.004858
6.020000	0.005137
6.040000	0.005288
6.060000	0.005426
6.080000	0.005789
6.100000	0.006197
6.120000	0.006456
6.140000	0.006463
6.160000	0.006318
6.180000	0.006253
6.200000	0.006320
6.220000	0.006439
6.240000	0.006544
6.260000	0.006805
6.280000	0.007337
6.300000	0.007673
6.320000	0.007754
6.340000	0.007852
6.360000	0.007911
6.380000	0.007997
6.400000	0.008116
6.420000	0.008199
6.440000	0.008217
6.460000	0.008225
6.480000	0.008275
6.500000	0.008326
6.520000	0.008372
6.540000	0.008327
6.560000	0.008226
6.580000	0.008207
6.600000	0.008437
6.620000	0.008815
6.640000	0.008967
6.660000	0.008944
6.680000	0.008906
6.700000	0.008776
6.720000	0.008612
6.740000	0.008504
6.760000	0.008420
6.780000	0.008310
6.800000	0.008206
6.820000	0.007911
6.840000	0.007427
6.860000	0.006962
6.880000	0.006582
6.900000	0.006301
6.920000	0.006130
6.940000	0.006064
6.960000	0.005933
6.980000	0.005976
7.000000	0.006097
7.020000	0.005723
7.040000	0.005210
7.060000	0.004806
7.080000	0.004329
7.100000	0.004108
7.120000	0.004168
7.140000	0.004355
7.160000	0.004487
7.180000	0.004193
7.200000	0.003584
7.220000	0.003058
7.240000	0.002674
7.260000	0.002244
7.280000	0.001856
7.300000	0.001325
7.320000	0.000503
7.340000	-0.000407
7.360000	-0.001574
7.380000	-0.002712
7.400000	-0.003481
7.420000	-0.003930
7.440000	-0.004024
7.460000	-0.004070
7.480000	-0.004722
7.500000	-0.005833
7.520000	-0.006874
7.540000	-0.007721
7.560000	-0.008257
7.580000	-0.008872
7.600000	-0.009521
7.620000	-0.009960
7.640000	-0.010816
7.660000	-0.012022
7.680000	-0.013275
7.700000	-0.014457
7.720000	-0.015255
7.740000	-0.015708
7.760000	-0.016074
7.780000	-0.016523
7.800000	-0.017057
7.820000	-0.017991
7.840000	-0.019130
7.860000	-0.019989
7.880000	-0.020911
7.900000	-0.021960
7.920000	-0.022601
7.940000	-0.022924
7.960000	-0.022922
7.980000	-0.022213
8.000000	-0.021737
8.020000	-0.021905
8.040000	-0.022044
8.060000	-0.021942
8.080000	-0.021952
8.100000	-0.022154
8.120000	-0.021801
8.140000	-0.021303
8.160000	-0.020865
8.180000	-0.019861
8.200000	-0.018661
8.220000	-0.017424
8.240000	-0.016386
8.260000	-0.015807
8.280000	-0.015270
8.300000	-0.014845
8.320000	-0.014556
8.340000	-0.013883
8.360000	-0.012862
8.380000	-0.011814
8.400000	-0.011062
8.420000	-0.010718
8.440000	-0.010441
8.460000	-0.009616
8.480000	-0.008011
8.500000	-0.006527
8.520000	-0.005270
8.540000	-0.003629
8.560000	-0.002093
8.580000	-0.000754
8.600000	0.000326
8.620000	0.000985
8.640000	0.002025
8.660000	0.003447
8.680000	0.004644
8.700000	0.005486
8.720000	0.006222
8.740000	0.007060
8.760000	0.008024
8.780000	0.008855
8.800000	0.009579
8.820000	0.010729
8.840000	0.011997
8.860000	0.013413
8.880000	0.015288
8.900000	0.016823
8.920000	0.017454
8.940000	0.017325
8.960000	0.017232
8.980000	0.017524
9.000000	0.018285
9.020000	0.019500
9.040000	0.020567
9.060000	0.021738
9.080000	0.022732
9.100000	0.022921
9.120000	0.022654
9.140000	0.022057
9.160000	0.021729
9.180000	0.022183
9.200000	0.022645
9.220000	0.022372
9.240000	0.021441
9.260000	0.019899
9.280000	0.018372
9.300000	0.017486
9.320000	0.016903
9.340000	0.016480
9.360000	0.016148
9.380000	0.016364
9.400000	0.016732
9.420000	0.016910
9.440000	0.017246
9.460000	0.017219
9.480000	0.017361
9.500000	0.017603
9.520000	0.017112
9.540000	0.016501
9.560000	0.016303
9.580000	0.016282
9.600000	0.016311
9.620000	0.016556
9.640000	0.016665
9.660000	0.015945
9.680000	0.014986
9.700000	0.014863
9.720000	0.014782
9.740000	0.014191
9.760000	0.013709
9.780000	0.013106
9.800000	0.012300
9.820000	0.011471
9.840000	0.010607
9.860000	0.009478
9.880000	0.008837
9.900000	0.009337
9.920000	0.009644
9.940000	0.009966
9.960000	0.010559
9.980000	0.011326
10.000000	0.012778
10.020000	0.016247
10.040000	0.022106
10.060000	0.031118
10.080000	0.045410
10.100000	0.067504
10.120000	0.100123
10.140000	0.142052
10.160000	0.194402
10.180000	0.252845
10.200000	0.310480
10.220000	0.361756
10.240000	0.397182
10.260000	0.412522
10.280000	0.417660
10.300000	0.418328
10.320000	0.398935
10.340000	0.351979
10.360000	0.284746
10.380000	0.213468
10.400000	0.114452
10.420000	-0.038531
10.440000	-0.201705
10.460000	-0.315023
10.480000	-0.354642
10.500000	-0.367219
10.520000	-0.375775
10.540000	-0.368699
10.560000	-0.384261
10.580000	-0.488534
10.600000	-0.692849
10.620000	-0.833560
10.640000	-0.743618
10.660000	-0.467729
10.680000	-0.181596
10.700000	-0.032854
10.720000	0.007260
10.740000	0.001758
10.760000	-0.085168
10.780000	-0.183518
10.800000	-0.173177
10.820000	-0.028834
10.840000	0.228997
10.860000	0.457488
10.880000	0.467027
10.900000	0.313192
10.920000	0.146353
10.940000	0.003301
10.960000	-0.068346
10.980000	-0.125759
11.000000	-0.243776
11.020000	-0.407523
11.040000	-0.686773
11.060000	-1.173640
11.080000	-1.715768
11.100000	-1.945535
11.120000	-1.711989
11.140000	-1.072226
11.160000	-0.355858
11.180000	-0.008492
11.200000	0.098601
11.220000	0.251504
11.240000	0.374339
11.260000	0.345220
11.280000	0.151785
11.300000	0.013965
11.320000	0.235264
11.340000	0.643952
11.360000	0.748724
11.380000	0.662436
11.400000	0.960992
11.420000	1.662114
11.440000	2.368811
11.460000	2.748941
11.480000	2.699107
11.500000	2.337193
11.520000	1.595856
11.540000	0.446038
11.560000	-0.587271
11.580000	-0.955698
11.600000	-0.871789
11.620000	-0.804250
11.640000	-0.903378
11.660000	-1.087360
11.680000	-1.049579
11.700000	-0.710957
11.720000	-0.322966
11.740000	0.025330
11.760000	0.287650
11.780000	0.214721
11.800000	-0.273078
11.820000	-0.850687
11.840000	-1.203479
11.860000	-1.119516
11.880000	-0.566164
11.900000	0.087301
11.920000	0.575828
11.940000	0.846787
11.960000	0.758172
11.980000	0.464591
12.000000	0.251217
12.020000	-0.015786
12.040000	-0.280260
12.060000	-0.182333
12.080000	0.239341
12.100000	0.611908
12.120000	0.519529
12.140000	0.102483
12.160000	0.111580
12.180000	0.650099
12.200000	1.055754
12.220000	1.022529
12.240000	0.641510
12.260000	-0.105879
12.280000	-0.989940
12.300000	-1.532334
12.320000	-1.521835
12.340000	-1.074685
12.360000	-0.692360
12.380000	-0.927907
12.400000	-1.514989
12.420000	-1.634715
12.440000	-1.318312
12.460000	-0.957942
12.480000	-0.551791
12.500000	-0.285771
12.520000	-0.105123
12.540000	0.145304
12.560000	0.310530
12.580000	0.550406
12.600000	1.113479
12.620000	1.860204
12.640000	2.447511
12.660000	2.496844
12.680000	2.261588
12.700000	2.095315
12.720000	1.592354
12.740000	0.985136
12.760000	1.065784
12.780000	1.852419
12.800000	2.666641
12.820000	3.067358
12.840000	3.314221
12.860000	3.257642
12.880000	2.307800
12.900000	0.563031
12.920000	-1.350936
12.940000	-2.954090
