Tiempo(s)	Amplitud(mm)
# npts=18501
# fs=50.0000 Hz
# duracion=370.0000 s

0.000000	0.000000
0.020000	-0.000000
0.040000	0.000000
0.060000	-0.000000
0.080000	0.000000
0.100000	0.000000
0.120000	0.000000
0.140000	0.000000
0.160000	0.000001
0.180000	0.000001
0.200000	0.000001
0.220000	0.000001
0.240000	0.000002
0.260000	0.000002
0.280000	0.000003
0.300000	0.000003
0.320000	0.000003
0.340000	0.000004
0.360000	0.000004
0.380000	0.000005
0.400000	0.000005
0.420000	0.000006
0.440000	0.000006
0.460000	0.000007
0.480000	0.000007
0.500000	0.000008
0.520000	0.000008
0.540000	0.000009
0.560000	0.000009
0.580000	0.000010
0.600000	0.000011
0.620000	0.000011
0.640000	0.000012
0.660000	0.000012
0.680000	0.000013
0.700000	0.000013
0.720000	0.000014
0.740000	0.000014
0.760000	0.000015
0.780000	0.000015
0.800000	0.000016
0.820000	0.000016
0.840000	0.000017
0.860000	0.000017
0.880000	0.000018
0.900000	0.000018
0.920000	0.000019
0.940000	0.000019
0.960000	0.000020
0.980000	0.000021
1.000000	0.000021
1.020000	0.000022
1.040000	0.000022
1.060000	0.000023
1.080000	0.000023
1.100000	0.000024
1.120000	0.000024
1.140000	0.000025
1.160000	0.000026
1.180000	0.000026
1.200000	0.000027
1.220000	0.000027
1.240000	0.000028
1.260000	0.000028
1.280000	0.000029
1.300000	0.000029
1.320000	0.000030
1.340000	0.000030
1.360000	0.000031
1.380000	0.000031
1.400000	0.000032
1.420000	0.000032
1.440000	0.000033
1.460000	0.000033
1.480000	0.000034
1.500000	0.000034
1.520000	0.000035
1.540000	0.000035
1.560000	0.000036
1.580000	0.000036
1.600000	0.000037
1.620000	0.000037
1.640000	0.000038
1.660000	0.000038
1.680000	0.000039
1.700000	0.000039
1.720000	0.000040
1.740000	0.000041
1.760000	0.000041
1.780000	0.000042
1.800000	0.000042
1.820000	0.000043
1.840000	0.000043
1.860000	0.000043
1.880000	0.000044
1.900000	0.000044
1.920000	0.000045
1.940000	0.000045
1.960000	0.000045
1.980000	0.000045
2.000000	0.000046
2.020000	0.000046
2.040000	0.000047
2.060000	0.000047
2.080000	0.000047
2.100000	0.000047
2.120000	0.000047
2.140000	0.000047
2.160000	0.000047
2.180000	0.000047
2.200000	0.000048
2.220000	0.000048
2.240000	0.000048
2.260000	0.000048
2.280000	0.000048
2.300000	0.000048
2.320000	0.000048
2.340000	0.000047
2.360000	0.000047
2.380000	0.000047
2.400000	0.000047
2.420000	0.000045
2.440000	0.000045
2.460000	0.000044
2.480000	0.000043
2.500000	0.000042
2.520000	0.000041
2.540000	0.000041
2.560000	0.000040
2.580000	0.000040
2.600000	0.000038
2.620000	0.000037
2.640000	0.000036
2.660000	0.000035
2.680000	0.000034
2.700000	0.000031
2.720000	0.000031
2.740000	0.000028
2.760000	0.000027
2.780000	0.000024
2.800000	0.000022
2.820000	0.000020
2.840000	0.000018
2.860000	0.000017
2.880000	0.000016
2.900000	0.000014
2.920000	0.000013
2.940000	0.000011
2.960000	0.000010
2.980000	0.000009
3.000000	0.000009
3.020000	0.000007
3.040000	0.000006
3.060000	0.000004
3.080000	0.000003
3.100000	-0.000001
3.120000	-0.000002
3.140000	-0.000006
3.160000	-0.000010
3.180000	-0.000011
3.200000	-0.000012
3.220000	-0.000009
3.240000	-0.000008
3.260000	-0.000009
3.280000	-0.000007
3.300000	-0.000008
3.320000	-0.000006
3.340000	-0.000004
3.360000	-0.000000
3.380000	0.000002
3.400000	0.000000
3.420000	0.000006
3.440000	0.000007
3.460000	0.000012
3.480000	0.000019
3.500000	0.000020
3.520000	0.000030
3.540000	0.000033
3.560000	0.000035
3.580000	0.000035
3.600000	0.000037
3.620000	0.000045
3.640000	0.000049
3.660000	0.000054
3.680000	0.000064
3.700000	0.000065
3.720000	0.000075
3.740000	0.000077
3.760000	0.000080
3.780000	0.000093
3.800000	0.000097
3.820000	0.000104
3.840000	0.000105
3.860000	0.000114
3.880000	0.000118
3.900000	0.000112
3.920000	0.000112
3.940000	0.000108
3.960000	0.000110
3.980000	0.000098
4.000000	0.000100
4.020000	0.000104
4.040000	0.000103
4.060000	0.000115
4.080000	0.000110
4.100000	0.000109
4.120000	0.000113
4.140000	0.000110
4.160000	0.000120
4.180000	0.000108
4.200000	0.000107
4.220000	0.000118
4.240000	0.000118
4.260000	0.000114
4.280000	0.000108
4.300000	0.000108
4.320000	0.000103
4.340000	0.000101
4.360000	0.000089
4.380000	0.000092
4.400000	0.000107
4.420000	0.000099
4.440000	0.000109
4.460000	0.000101
4.480000	0.000105
4.500000	0.000099
4.520000	0.000084
4.540000	0.000117
4.560000	0.000126
4.580000	0.000111
4.600000	0.000119
4.620000	0.000137
4.640000	0.000161
4.660000	0.000172
4.680000	0.000186
4.700000	0.000189
4.720000	0.000181
4.740000	0.000209
4.760000	0.000189
4.780000	0.000185
4.800000	0.000227
4.820000	0.000197
4.840000	0.000203
4.860000	0.000171
4.880000	0.000145
4.900000	0.000167
4.920000	0.000149
4.940000	0.000142
4.960000	0.000143
4.980000	0.000118
5.000000	0.000096
5.020000	0.000115
5.040000	0.000130
5.060000	0.000139
5.080000	0.000164
5.100000	0.000145
5.120000	0.000143
5.140000	0.000156
5.160000	0.000150
5.180000	0.000155
5.200000	0.000133
5.220000	0.000149
5.240000	0.000143
5.260000	0.000118
5.280000	0.000178
5.300000	0.000180
5.320000	0.000249
5.340000	0.000284
5.360000	0.000258
5.380000	0.000319
5.400000	0.000327
5.420000	0.000336
5.440000	0.000389
5.460000	0.000431
5.480000	0.000493
5.500000	0.000512
5.520000	0.000529
5.540000	0.000561
5.560000	0.000585
5.580000	0.000631
5.600000	0.000665
5.620000	0.000783
5.640000	0.000863
5.660000	0.000892
5.680000	0.000970
5.700000	0.001009
5.720000	0.001068
5.740000	0.001147
5.760000	0.001250
5.780000	0.001335
5.800000	0.001382
5.820000	0.001488
5.840000	0.001593
5.860000	0.001668
5.880000	0.001738
5.900000	0.001806
5.920000	0.001912
5.940000	0.002008
5.960000	0.002020
5.980000	0.002093
6.000000	0.002139
6.020000	0.002176
6.040000	0.002243
6.060000	0.002376
6.080000	0.002497
6.100000	0.002537
6.120000	0.002630
6.140000	0.002675
6.160000	0.002715
6.180000	0.002743
6.200000	0.002794
6.220000	0.002880
6.240000	0.002849
6.260000	0.002906
6.280000	0.002858
6.300000	0.002866
6.320000	0.002910
6.340000	0.002866
6.360000	0.002947
6.380000	0.002821
6.400000	0.002817
6.420000	0.002735
6.440000	0.002575
6.460000	0.002637
6.480000	0.002611
6.500000	0.002628
6.520000	0.002633
6.540000	0.002597
6.560000	0.002532
6.580000	0.002364
6.600000	0.002365
6.620000	0.002359
6.640000	0.002319
6.660000	0.002342
6.680000	0.002214
6.700000	0.002048
6.720000	0.001939
6.740000	0.001872
6.760000	0.001760
6.780000	0.001714
6.800000	0.001718
6.820000	0.001624
6.840000	0.001433
6.860000	0.001275
6.880000	0.001315
6.900000	0.001207
6.920000	0.001167
6.940000	0.001089
6.960000	0.001032
6.980000	0.000860
7.000000	0.000699
7.020000	0.000761
7.040000	0.000404
7.060000	0.000381
7.080000	0.000114
7.100000	-0.000076
7.120000	-0.000194
7.140000	-0.000527
7.160000	-0.000487
7.180000	-0.000734
7.200000	-0.000638
7.220000	-0.000714
7.240000	-0.000949
7.260000	-0.000933
7.280000	-0.001092
7.300000	-0.001284
7.320000	-0.001590
7.340000	-0.001737
7.360000	-0.001977
7.380000	-0.002367
7.400000	-0.002440
7.420000	-0.002488
7.440000	-0.002548
7.460000	-0.002561
7.480000	-0.002709
7.500000	-0.002677
7.520000	-0.002828
7.540000	-0.003160
7.560000	-0.003266
7.580000	-0.003453
7.600000	-0.003820
7.620000	-0.004030
7.640000	-0.004166
7.660000	-0.004508
7.680000	-0.004552
7.700000	-0.004726
7.720000	-0.004914
7.740000	-0.004965
7.760000	-0.005065
7.780000	-0.005066
7.800000	-0.005326
7.820000	-0.005436
7.840000	-0.005622
7.860000	-0.005786
7.880000	-0.005937
7.900000	-0.006168
7.920000	-0.006286
7.940000	-0.006379
7.960000	-0.006335
7.980000	-0.006286
8.000000	-0.006151
8.020000	-0.006252
8.040000	-0.006073
8.060000	-0.005917
8.080000	-0.005800
8.100000	-0.005419
8.120000	-0.005368
8.140000	-0.005022
8.160000	-0.005105
8.180000	-0.005278
8.200000	-0.005133
8.220000	-0.005318
8.240000	-0.005182
8.260000	-0.005059
8.280000	-0.004969
8.300000	-0.005009
8.320000	-0.004757
8.340000	-0.004369
8.360000	-0.004092
8.380000	-0.003732
8.400000	-0.003575
8.420000	-0.003220
8.440000	-0.003238
8.460000	-0.003097
8.480000	-0.002716
8.500000	-0.002780
8.520000	-0.002698
8.540000	-0.002747
8.560000	-0.002592
8.580000	-0.002306
8.600000	-0.002152
8.620000	-0.002036
8.640000	-0.002083
8.660000	-0.001685
8.680000	-0.001341
8.700000	-0.001376
8.720000	-0.001194
8.740000	-0.001057
8.760000	-0.001182
8.780000	-0.000975
8.800000	-0.000925
8.820000	-0.000977
8.840000	-0.000823
8.860000	-0.001072
8.880000	-0.000906
8.900000	-0.001051
8.920000	-0.001232
8.940000	-0.001144
8.960000	-0.001444
8.980000	-0.001309
9.000000	-0.001341
9.020000	-0.001267
