Tiempo(s)	Amplitud(mm)
# npts=18501
# fs=50.0000 Hz
# duracion=370.0000 s

0.000000	-0.000001
0.020000	-0.000001
0.040000	-0.000001
0.060000	-0.000001
0.080000	-0.000001
0.100000	-0.000001
0.120000	-0.000000
0.140000	-0.000000
0.160000	0.000000
0.180000	0.000000
0.200000	0.000001
0.220000	0.000002
0.240000	0.000003
0.260000	0.000003
0.280000	0.000004
0.300000	0.000004
0.320000	0.000006
0.340000	0.000006
0.360000	0.000007
0.380000	0.000008
0.400000	0.000009
0.420000	0.000009
0.440000	0.000011
0.460000	0.000011
0.480000	0.000012
0.500000	0.000013
0.520000	0.000014
0.540000	0.000014
0.560000	0.000015
0.580000	0.000016
0.600000	0.000017
0.620000	0.000017
0.640000	0.000018
0.660000	0.000018
0.680000	0.000019
0.700000	0.000020
0.720000	0.000021
0.740000	0.000021
0.760000	0.000022
0.780000	0.000022
0.800000	0.000023
0.820000	0.000023
0.840000	0.000023
0.860000	0.000023
0.880000	0.000024
0.900000	0.000024
0.920000	0.000025
0.940000	0.000025
0.960000	0.000025
0.980000	0.000025
1.000000	0.000026
1.020000	0.000025
1.040000	0.000026
1.060000	0.000025
1.080000	0.000026
1.100000	0.000026
1.120000	0.000026
1.140000	0.000026
1.160000	0.000026
1.180000	0.000025
1.200000	0.000026
1.220000	0.000025
1.240000	0.000025
1.260000	0.000025
1.280000	0.000025
1.300000	0.000025
1.320000	0.000025
1.340000	0.000024
1.360000	0.000024
1.380000	0.000023
1.400000	0.000023
1.420000	0.000022
1.440000	0.000022
1.460000	0.000021
1.480000	0.000021
1.500000	0.000021
1.520000	0.000020
1.540000	0.000019
1.560000	0.000019
1.580000	0.000018
1.600000	0.000018
1.620000	0.000017
1.640000	0.000017
1.660000	0.000016
1.680000	0.000015
1.700000	0.000013
1.720000	0.000014
1.740000	0.000012
1.760000	0.000011
1.780000	0.000010
1.800000	0.000011
1.820000	0.000010
1.840000	0.000009
1.860000	0.000005
1.880000	0.000004
1.900000	0.000004
1.920000	0.000006
1.940000	0.000006
1.960000	0.000002
1.980000	-0.000001
2.000000	-0.000001
2.020000	-0.000002
2.040000	0.000001
2.060000	-0.000002
2.080000	-0.000003
2.100000	-0.000005
2.120000	-0.000007
2.140000	-0.000008
2.160000	-0.000008
2.180000	-0.000010
2.200000	-0.000010
2.220000	-0.000011
2.240000	-0.000010
2.260000	-0.000011
2.280000	-0.000013
2.300000	-0.000015
2.320000	-0.000017
2.340000	-0.000021
2.360000	-0.000016
2.380000	-0.000015
2.400000	-0.000017
2.420000	-0.000022
2.440000	-0.000023
2.460000	-0.000018
2.480000	-0.000013
2.500000	-0.000015
2.520000	-0.000024
2.540000	-0.000034
2.560000	-0.000031
2.580000	-0.000021
2.600000	-0.000018
2.620000	-0.000022
2.640000	-0.000029
2.660000	-0.000032
2.680000	-0.000025
2.700000	-0.000025
2.720000	-0.000032
2.740000	-0.000035
2.760000	-0.000022
2.780000	-0.000020
2.800000	-0.000027
2.820000	-0.000036
2.840000	-0.000044
2.860000	-0.000035
2.880000	-0.000030
2.900000	-0.000030
2.920000	-0.000032
2.940000	-0.000051
2.960000	-0.000060
2.980000	-0.000049
3.000000	-0.000032
3.020000	-0.000028
3.040000	-0.000036
3.060000	-0.000064
3.080000	-0.000081
3.100000	-0.000059
3.120000	-0.000039
3.140000	-0.000034
3.160000	-0.000049
3.180000	-0.000078
3.200000	-0.000083
3.220000	-0.000062
3.240000	-0.000032
3.260000	-0.000036
3.280000	-0.000062
3.300000	-0.000091
3.320000	-0.000078
3.340000	-0.000045
3.360000	-0.000071
3.380000	-0.000092
3.400000	-0.000059
3.420000	-0.000052
3.440000	-0.000055
3.460000	-0.000067
3.480000	-0.000096
3.500000	-0.000101
3.520000	-0.000108
3.540000	-0.000056
3.560000	0.000006
3.580000	-0.000039
3.600000	-0.000096
3.620000	-0.000106
3.640000	-0.000087
3.660000	-0.000082
3.680000	-0.000044
3.700000	0.000005
3.720000	-0.000016
3.740000	-0.000074
3.760000	-0.000094
3.780000	-0.000006
3.800000	0.000002
3.820000	-0.000093
3.840000	-0.000001
3.860000	0.000084
3.880000	-0.000039
3.900000	-0.000115
3.920000	-0.000056
3.940000	0.000027
3.960000	0.000122
3.980000	0.000058
4.000000	-0.000069
4.020000	-0.000036
4.040000	-0.000029
4.060000	0.000035
4.080000	0.000129
4.100000	0.000032
4.120000	-0.000061
4.140000	-0.000070
4.160000	-0.000011
4.180000	0.000060
4.200000	-0.000001
4.220000	-0.000052
4.240000	-0.000001
4.260000	-0.000033
4.280000	-0.000090
4.300000	-0.000104
4.320000	-0.000056
4.340000	-0.000024
4.360000	-0.000098
4.380000	-0.000154
4.400000	-0.000196
4.420000	-0.000193
4.440000	-0.000188
4.460000	-0.000194
4.480000	-0.000265
4.500000	-0.000349
4.520000	-0.000291
4.540000	-0.000359
4.560000	-0.000426
4.580000	-0.000426
4.600000	-0.000444
4.620000	-0.000541
4.640000	-0.000639
4.660000	-0.000560
4.680000	-0.000556
4.700000	-0.000636
4.720000	-0.000766
4.740000	-0.000807
4.760000	-0.000731
4.780000	-0.000828
4.800000	-0.000967
4.820000	-0.001040
4.840000	-0.000947
4.860000	-0.000710
4.880000	-0.000896
4.900000	-0.001278
4.920000	-0.001377
4.940000	-0.001432
4.960000	-0.001291
4.980000	-0.001092
5.000000	-0.001021
5.020000	-0.001282
5.040000	-0.001632
5.060000	-0.001504
5.080000	-0.001373
5.100000	-0.001517
5.120000	-0.001656
5.140000	-0.001635
5.160000	-0.001596
5.180000	-0.001612
5.200000	-0.001646
5.220000	-0.001605
5.240000	-0.001676
5.260000	-0.001954
5.280000	-0.001919
5.300000	-0.001751
5.320000	-0.001522
5.340000	-0.001411
5.360000	-0.001840
5.380000	-0.002222
5.400000	-0.001996
5.420000	-0.001518
5.440000	-0.001598
5.460000	-0.001927
5.480000	-0.001838
5.500000	-0.001724
5.520000	-0.002003
5.540000	-0.002153
5.560000	-0.001699
5.580000	-0.001193
5.600000	-0.001532
5.620000	-0.002544
5.640000	-0.002528
5.660000	-0.001860
5.680000	-0.001646
5.700000	-0.001580
5.720000	-0.001776
5.740000	-0.002081
5.760000	-0.002278
5.780000	-0.002080
5.800000	-0.001869
5.820000	-0.001961
5.840000	-0.001945
5.860000	-0.002016
5.880000	-0.002232
5.900000	-0.002462
5.920000	-0.002477
5.940000	-0.002195
5.960000	-0.001812
5.980000	-0.001717
6.000000	-0.002125
6.020000	-0.002319
6.040000	-0.002348
6.060000	-0.002387
6.080000	-0.002144
6.100000	-0.001983
6.120000	-0.001682
6.140000	-0.001891
6.160000	-0.002629
6.180000	-0.002857
6.200000	-0.002356
6.220000	-0.001699
6.240000	-0.001457
6.260000	-0.001406
6.280000	-0.001895
6.300000	-0.002434
6.320000	-0.002143
6.340000	-0.002063
6.360000	-0.001987
6.380000	-0.001496
6.400000	-0.001836
6.420000	-0.002183
6.440000	-0.001833
6.460000	-0.001313
6.480000	-0.001259
6.500000	-0.002147
6.520000	-0.002285
6.540000	-0.001814
6.560000	-0.001035
6.580000	-0.000361
6.600000	-0.001253
6.620000	-0.001907
6.640000	-0.001241
6.660000	-0.000304
6.680000	-0.000486
6.700000	-0.001255
6.720000	-0.001109
6.740000	-0.000821
6.760000	-0.000524
6.780000	0.000038
6.800000	-0.000212
6.820000	-0.000688
6.840000	0.000293
6.860000	0.001466
6.880000	0.000774
6.900000	-0.000314
6.920000	-0.000319
6.940000	0.000672
6.960000	0.001934
6.980000	0.001771
7.000000	0.000822
7.020000	0.000507
7.040000	0.001335
7.060000	0.002060
7.080000	0.001466
7.100000	0.000816
7.120000	0.001227
7.140000	0.002410
7.160000	0.002455
7.180000	0.002301
7.200000	0.002071
7.220000	0.001436
7.240000	0.003043
7.260000	0.004680
7.280000	0.003859
7.300000	0.002497
7.320000	0.002054
7.340000	0.001821
7.360000	0.003466
7.380000	0.005617
7.400000	0.004493
7.420000	0.003017
7.440000	0.002414
7.460000	0.002468
7.480000	0.003677
7.500000	0.004907
7.520000	0.005303
7.540000	0.003968
7.560000	0.001632
7.580000	0.000605
7.600000	0.001777
7.620000	0.003749
7.640000	0.004906
7.660000	0.004853
7.680000	0.003823
7.700000	0.001531
7.720000	0.000843
7.740000	0.002942
7.760000	0.004302
7.780000	0.003370
7.800000	0.001325
7.820000	0.000366
7.840000	0.001996
7.860000	0.004526
7.880000	0.004410
7.900000	0.002863
7.920000	0.001306
7.940000	0.000316
7.960000	0.001016
7.980000	0.002085
8.000000	0.002194
8.020000	0.001298
8.040000	0.000813
8.060000	0.001065
8.080000	0.001229
8.100000	0.000784
8.120000	0.000161
8.140000	-0.000182
8.160000	0.000642
8.180000	0.000897
8.200000	-0.000128
8.220000	-0.000041
8.240000	-0.001107
8.260000	-0.002231
8.280000	-0.001746
8.300000	-0.001008
8.320000	-0.000716
8.340000	-0.001637
8.360000	-0.001828
8.380000	-0.002505
8.400000	-0.003487
8.420000	-0.002779
8.440000	-0.001650
8.460000	-0.002594
8.480000	-0.005524
8.500000	-0.003106
8.520000	0.000338
8.540000	-0.003407
8.560000	-0.006091
8.580000	-0.004515
8.600000	-0.003431
8.620000	-0.003085
8.640000	-0.003532
8.660000	-0.005784
8.680000	-0.007806
8.700000	-0.006514
