Tiempo(s)	Amplitud(mm)
# npts=18501
# fs=50.0000 Hz
# duracion=370.0000 s

0.000000	0.000001
0.020000	0.000001
0.040000	0.000001
0.060000	0.000002
0.080000	0.000004
0.100000	0.000007
0.120000	0.000010
0.140000	0.000014
0.160000	0.000020
0.180000	0.000026
0.200000	0.000033
0.220000	0.000041
0.240000	0.000050
0.260000	0.000060
0.280000	0.000070
0.300000	0.000082
0.320000	0.000093
0.340000	0.000105
0.360000	0.000118
0.380000	0.000131
0.400000	0.000144
0.420000	0.000158
0.440000	0.000172
0.460000	0.000186
0.480000	0.000200
0.500000	0.000215
0.520000	0.000229
0.540000	0.000244
0.560000	0.000259
0.580000	0.000274
0.600000	0.000289
0.620000	0.000303
0.640000	0.000318
0.660000	0.000333
0.680000	0.000348
0.700000	0.000363
0.720000	0.000378
0.740000	0.000393
0.760000	0.000408
0.780000	0.000423
0.800000	0.000437
0.820000	0.000452
0.840000	0.000467
0.860000	0.000482
0.880000	0.000496
0.900000	0.000511
0.920000	0.000526
0.940000	0.000540
0.960000	0.000555
0.980000	0.000570
1.000000	0.000584
1.020000	0.000599
1.040000	0.000613
1.060000	0.000628
1.080000	0.000642
1.100000	0.000657
1.120000	0.000671
1.140000	0.000686
1.160000	0.000700
1.180000	0.000715
1.200000	0.000729
1.220000	0.000744
1.240000	0.000758
1.260000	0.000773
1.280000	0.000787
1.300000	0.000801
1.320000	0.000816
1.340000	0.000830
1.360000	0.000844
1.380000	0.000859
1.400000	0.000873
1.420000	0.000887
1.440000	0.000901
1.460000	0.000916
1.480000	0.000930
1.500000	0.000944
1.520000	0.000958
1.540000	0.000973
1.560000	0.000987
1.580000	0.001001
1.600000	0.001015
1.620000	0.001029
1.640000	0.001043
1.660000	0.001057
1.680000	0.001071
1.700000	0.001085
1.720000	0.001099
1.740000	0.001113
1.760000	0.001127
1.780000	0.001141
1.800000	0.001155
1.820000	0.001169
1.840000	0.001183
1.860000	0.001196
1.880000	0.001210
1.900000	0.001224
1.920000	0.001238
1.940000	0.001252
1.960000	0.001265
1.980000	0.001279
2.000000	0.001293
2.020000	0.001307
2.040000	0.001321
2.060000	0.001333
2.080000	0.001344
2.100000	0.001358
2.120000	0.001372
2.140000	0.001385
2.160000	0.001398
2.180000	0.001410
2.200000	0.001423
2.220000	0.001437
2.240000	0.001451
2.260000	0.001463
2.280000	0.001474
2.300000	0.001486
2.320000	0.001500
2.340000	0.001513
2.360000	0.001525
2.380000	0.001536
2.400000	0.001547
2.420000	0.001561
2.440000	0.001572
2.460000	0.001582
2.480000	0.001594
2.500000	0.001608
2.520000	0.001617
2.540000	0.001629
2.560000	0.001638
2.580000	0.001643
2.600000	0.001655
2.620000	0.001665
2.640000	0.001676
2.660000	0.001689
2.680000	0.001697
2.700000	0.001705
2.720000	0.001719
2.740000	0.001729
2.760000	0.001734
2.780000	0.001743
2.800000	0.001751
2.820000	0.001762
2.840000	0.001767
2.860000	0.001770
2.880000	0.001783
2.900000	0.001800
2.920000	0.001813
2.940000	0.001813
2.960000	0.001811
2.980000	0.001817
3.000000	0.001830
3.020000	0.001842
3.040000	0.001841
3.060000	0.001839
3.080000	0.001842
3.100000	0.001848
3.120000	0.001866
3.140000	0.001875
3.160000	0.001875
3.180000	0.001866
3.200000	0.001861
3.220000	0.001876
3.240000	0.001889
3.260000	0.001895
3.280000	0.001870
3.300000	0.001859
3.320000	0.001882
3.340000	0.001901
3.360000	0.001910
3.380000	0.001864
3.400000	0.001840
3.420000	0.001868
3.440000	0.001874
3.460000	0.001868
3.480000	0.001857
3.500000	0.001839
3.520000	0.001852
3.540000	0.001868
3.560000	0.001849
3.580000	0.001818
3.600000	0.001807
3.620000	0.001836
3.640000	0.001841
3.660000	0.001829
3.680000	0.001792
3.700000	0.001749
3.720000	0.001792
3.740000	0.001822
3.760000	0.001801
3.780000	0.001763
3.800000	0.001714
3.820000	0.001728
3.840000	0.001782
3.860000	0.001817
3.880000	0.001775
3.900000	0.001693
3.920000	0.001658
3.940000	0.001699
3.960000	0.001765
3.980000	0.001760
4.000000	0.001715
4.020000	0.001659
4.040000	0.001672
4.060000	0.001724
4.080000	0.001708
4.100000	0.001712
4.120000	0.001706
4.140000	0.001708
4.160000	0.001759
4.180000	0.001757
4.200000	0.001703
4.220000	0.001713
4.240000	0.001769
4.260000	0.001820
4.280000	0.001853
4.300000	0.001805
4.320000	0.001775
4.340000	0.001803
4.360000	0.001841
4.380000	0.001866
4.400000	0.001819
4.420000	0.001781
4.440000	0.001851
4.460000	0.001996
4.480000	0.002056
4.500000	0.001987
4.520000	0.001915
4.540000	0.001922
4.560000	0.001982
4.580000	0.002063
4.600000	0.002095
4.620000	0.002060
4.640000	0.002065
4.660000	0.002117
4.680000	0.002207
4.700000	0.002244
4.720000	0.002249
4.740000	0.002293
4.760000	0.002280
4.780000	0.002279
4.800000	0.002322
4.820000	0.002302
4.840000	0.002266
4.860000	0.002291
4.880000	0.002350
4.900000	0.002414
4.920000	0.002483
4.940000	0.002566
4.960000	0.002623
4.980000	0.002681
5.000000	0.002705
5.020000	0.002688
5.040000	0.002774
5.060000	0.002773
5.080000	0.002712
5.100000	0.002784
5.120000	0.002886
5.140000	0.002984
5.160000	0.002942
5.180000	0.002867
5.200000	0.002804
5.220000	0.002738
5.240000	0.002883
5.260000	0.003034
5.280000	0.003066
5.300000	0.003108
5.320000	0.003105
5.340000	0.003158
5.360000	0.003353
5.380000	0.003480
5.400000	0.003441
5.420000	0.003395
5.440000	0.003469
5.460000	0.003593
5.480000	0.003627
5.500000	0.003613
5.520000	0.003570
5.540000	0.003679
5.560000	0.003876
5.580000	0.003943
5.600000	0.003936
5.620000	0.003886
5.640000	0.003896
5.660000	0.003906
5.680000	0.003887
5.700000	0.003956
5.720000	0.003974
5.740000	0.004051
5.760000	0.004144
5.780000	0.004138
5.800000	0.003998
5.820000	0.003914
5.840000	0.003976
5.860000	0.003932
5.880000	0.003862
5.900000	0.003773
5.920000	0.003722
5.940000	0.003593
5.960000	0.003386
5.980000	0.003389
6.000000	0.003443
6.020000	0.003376
6.040000	0.003167
6.060000	0.002907
6.080000	0.002920
6.100000	0.003061
6.120000	0.002733
6.140000	0.002803
6.160000	0.002933
6.180000	0.002208
6.200000	0.002318
6.220000	0.002847
6.240000	0.002228
6.260000	0.001722
6.280000	0.001759
6.300000	0.001606
6.320000	0.001537
6.340000	0.001478
6.360000	0.001431
6.380000	0.001580
6.400000	0.001681
6.420000	0.001790
6.440000	0.001639
6.460000	0.001295
6.480000	0.001269
6.500000	0.001366
6.520000	0.001371
6.540000	0.001319
6.560000	0.001182
6.580000	0.001044
6.600000	0.001053
6.620000	0.001059
6.640000	0.000849
6.660000	0.000854
6.680000	0.001194
6.700000	0.001457
6.720000	0.001345
6.740000	0.000975
6.760000	0.000711
6.780000	0.000692
6.800000	0.000798
6.820000	0.000842
6.840000	0.000806
6.860000	0.000796
6.880000	0.000923
6.900000	0.001112
6.920000	0.001229
6.940000	0.001245
6.960000	0.000908
6.980000	0.000616
7.000000	0.000642
7.020000	0.001000
7.040000	0.001570
7.060000	0.001828
7.080000	0.001693
7.100000	0.001449
7.120000	0.001392
7.140000	0.001322
7.160000	0.001335
7.180000	0.001616
7.200000	0.001999
7.220000	0.001859
7.240000	0.001667
7.260000	0.002223
7.280000	0.002316
7.300000	0.002007
7.320000	0.002387
7.340000	0.002660
7.360000	0.002510
7.380000	0.002644
7.400000	0.002553
7.420000	0.002408
7.440000	0.002726
7.460000	0.003107
7.480000	0.003147
7.500000	0.002909
7.520000	0.002853
7.540000	0.003109
7.560000	0.003730
7.580000	0.004347
7.600000	0.004969
7.620000	0.005272
7.640000	0.005271
7.660000	0.005170
7.680000	0.005014
7.700000	0.005355
7.720000	0.005402
7.740000	0.005378
7.760000	0.005167
7.780000	0.005107
7.800000	0.005172
7.820000	0.005009
7.840000	0.005692
7.860000	0.005744
7.880000	0.005061
7.900000	0.004643
7.920000	0.005016
7.940000	0.005055
7.960000	0.004370
7.980000	0.004497
8.000000	0.004707
8.020000	0.005362
8.040000	0.004790
8.060000	0.004017
8.080000	0.005227
8.100000	0.004811
8.120000	0.003746
8.140000	0.003888
8.160000	0.003766
8.180000	0.004042
8.200000	0.003910
8.220000	0.003383
8.240000	0.003660
8.260000	0.003727
8.280000	0.003332
8.300000	0.002682
8.320000	0.002039
8.340000	0.001835
8.360000	0.001655
8.380000	0.001201
8.400000	0.000839
8.420000	0.000304
8.440000	0.000480
8.460000	0.000701
8.480000	0.000419
8.500000	0.000591
8.520000	-0.000501
8.540000	-0.001310
8.560000	-0.001987
8.580000	-0.002213
8.600000	-0.001606
8.620000	-0.002469
8.640000	-0.003247
8.660000	-0.004168
8.680000	-0.003988
8.700000	-0.003482
8.720000	-0.004246
8.740000	-0.004458
8.760000	-0.005014
8.780000	-0.004603
8.800000	-0.003959
8.820000	-0.004583
8.840000	-0.004948
8.860000	-0.006166
8.880000	-0.006592
8.900000	-0.005070
8.920000	-0.005327
8.940000	-0.005932
8.960000	-0.005898
8.980000	-0.006637
9.000000	-0.005664
9.020000	-0.004123
9.040000	-0.005254
9.060000	-0.007051
9.080000	-0.006911
9.100000	-0.006034
9.120000	-0.005120
9.140000	-0.004503
9.160000	-0.004833
9.180000	-0.005437
