Tiempo(s)	Amplitud(mm)
# npts=18501
# fs=50.0000 Hz
# duracion=370.0000 s

0.000000	0.000029
0.020000	0.000030
0.040000	0.000035
0.060000	0.000046
0.080000	0.000067
0.100000	0.000099
0.120000	0.000142
0.140000	0.000198
0.160000	0.000266
0.180000	0.000345
0.200000	0.000437
0.220000	0.000540
0.240000	0.000654
0.260000	0.000777
0.280000	0.000909
0.300000	0.001049
0.320000	0.001197
0.340000	0.001351
0.360000	0.001511
0.380000	0.001676
0.400000	0.001845
0.420000	0.002018
0.440000	0.002195
0.460000	0.002374
0.480000	0.002555
0.500000	0.002738
0.520000	0.002923
0.540000	0.003108
0.560000	0.003295
0.580000	0.003482
0.600000	0.003670
0.620000	0.003858
0.640000	0.004047
0.660000	0.004235
0.680000	0.004423
0.700000	0.004612
0.720000	0.004800
0.740000	0.004987
0.760000	0.005175
0.780000	0.005362
0.800000	0.005549
0.820000	0.005736
0.840000	0.005923
0.860000	0.006108
0.880000	0.006294
0.900000	0.006480
0.920000	0.006665
0.940000	0.006849
0.960000	0.007034
0.980000	0.007218
1.000000	0.007402
1.020000	0.007586
1.040000	0.007769
1.060000	0.007952
1.080000	0.008134
1.100000	0.008317
1.120000	0.008499
1.140000	0.008680
1.160000	0.008862
1.180000	0.009043
1.200000	0.009224
1.220000	0.009404
1.240000	0.009584
1.260000	0.009764
1.280000	0.009944
1.300000	0.010123
1.320000	0.010302
1.340000	0.010480
1.360000	0.010659
1.380000	0.010837
1.400000	0.011013
1.420000	0.011191
1.440000	0.011368
1.460000	0.011543
1.480000	0.011719
1.500000	0.011894
1.520000	0.012069
1.540000	0.012243
1.560000	0.012417
1.580000	0.012592
1.600000	0.012763
1.620000	0.012936
1.640000	0.013111
1.660000	0.013280
1.680000	0.013450
1.700000	0.013625
1.720000	0.013793
1.740000	0.013960
1.760000	0.014131
1.780000	0.014300
1.800000	0.014468
1.820000	0.014634
1.840000	0.014804
1.860000	0.014970
1.880000	0.015134
1.900000	0.015304
1.920000	0.015467
1.940000	0.015626
1.960000	0.015795
1.980000	0.015957
2.000000	0.016115
2.020000	0.016277
2.040000	0.016440
2.060000	0.016599
2.080000	0.016756
2.100000	0.016919
2.120000	0.017081
2.140000	0.017231
2.160000	0.017392
2.180000	0.017559
2.200000	0.017697
2.220000	0.017850
2.240000	0.018019
2.260000	0.018152
2.280000	0.018304
2.300000	0.018469
2.320000	0.018615
2.340000	0.018763
2.360000	0.018909
2.380000	0.019076
2.400000	0.019219
2.420000	0.019349
2.440000	0.019515
2.460000	0.019655
2.480000	0.019780
2.500000	0.019945
2.520000	0.020082
2.540000	0.020200
2.560000	0.020367
2.580000	0.020514
2.600000	0.020636
2.620000	0.020768
2.640000	0.020925
2.660000	0.021065
2.680000	0.021154
2.700000	0.021311
2.720000	0.021470
2.740000	0.021560
2.760000	0.021715
2.780000	0.021867
2.800000	0.021966
2.820000	0.022108
2.840000	0.022252
2.860000	0.022374
2.880000	0.022486
2.900000	0.022616
2.920000	0.022797
2.940000	0.022883
2.960000	0.022963
2.980000	0.023157
3.000000	0.023250
3.020000	0.023321
3.040000	0.023487
3.060000	0.023601
3.080000	0.023689
3.100000	0.023834
3.120000	0.023969
3.140000	0.024054
3.160000	0.024113
3.180000	0.024289
3.200000	0.024468
3.220000	0.024415
3.240000	0.024596
3.260000	0.024840
3.280000	0.024732
3.300000	0.024895
3.320000	0.025072
3.340000	0.025068
3.360000	0.025148
3.380000	0.025230
3.400000	0.025418
3.420000	0.025387
3.440000	0.025492
3.460000	0.025779
3.480000	0.025676
3.500000	0.025806
3.520000	0.026098
3.540000	0.026024
3.560000	0.026110
3.580000	0.026398
3.600000	0.026448
3.620000	0.026443
3.640000	0.026605
3.660000	0.026688
3.680000	0.026669
3.700000	0.026716
3.720000	0.026928
3.740000	0.027040
3.760000	0.026807
3.780000	0.027068
3.800000	0.027284
3.820000	0.026920
3.840000	0.027299
3.860000	0.027470
3.880000	0.027183
3.900000	0.027580
3.920000	0.027754
3.940000	0.027798
3.960000	0.027724
3.980000	0.027802
4.000000	0.028283
4.020000	0.027848
4.040000	0.027917
4.060000	0.028463
4.080000	0.028053
4.100000	0.028071
4.120000	0.028229
4.140000	0.028100
4.160000	0.028123
4.180000	0.028173
4.200000	0.028531
4.220000	0.028436
4.240000	0.028249
4.260000	0.029025
4.280000	0.028881
4.300000	0.028310
4.320000	0.029197
4.340000	0.029133
4.360000	0.028625
4.380000	0.029078
4.400000	0.028880
4.420000	0.028760
4.440000	0.028718
4.460000	0.028737
4.480000	0.029119
4.500000	0.028819
4.520000	0.029135
4.540000	0.029867
4.560000	0.029122
4.580000	0.029239
4.600000	0.030167
4.620000	0.029250
4.640000	0.028909
4.660000	0.029321
4.680000	0.029128
4.700000	0.029124
4.720000	0.028972
4.740000	0.029296
4.760000	0.028922
4.780000	0.028401
4.800000	0.029229
4.820000	0.028444
4.840000	0.027864
4.860000	0.029203
4.880000	0.028644
4.900000	0.027950
4.920000	0.028965
4.940000	0.029051
4.960000	0.028976
4.980000	0.028840
5.000000	0.028985
5.020000	0.029475
5.040000	0.028190
5.060000	0.028567
5.080000	0.029352
5.100000	0.027819
5.120000	0.028507
5.140000	0.029247
5.160000	0.028108
5.180000	0.028249
5.200000	0.028854
5.220000	0.029153
5.240000	0.028751
5.260000	0.028863
5.280000	0.029817
5.300000	0.028593
5.320000	0.028403
5.340000	0.029550
5.360000	0.028064
5.380000	0.027681
5.400000	0.029385
5.420000	0.028467
5.440000	0.026988
5.460000	0.028756
5.480000	0.029537
5.500000	0.028572
5.520000	0.028051
5.540000	0.028247
5.560000	0.028065
5.580000	0.026394
5.600000	0.028173
5.620000	0.028053
5.640000	0.025143
5.660000	0.027928
5.680000	0.029455
5.700000	0.027416
5.720000	0.027523
5.740000	0.029221
5.760000	0.028738
5.780000	0.027525
5.800000	0.028320
5.820000	0.028594
5.840000	0.027055
5.860000	0.026712
5.880000	0.028378
5.900000	0.024799
5.920000	0.024101
5.940000	0.027982
5.960000	0.024349
5.980000	0.024057
6.000000	0.026767
6.020000	0.026183
6.040000	0.026862
6.060000	0.026436
6.080000	0.027665
6.100000	0.027877
6.120000	0.026317
6.140000	0.029126
6.160000	0.027894
6.180000	0.024865
6.200000	0.027758
6.220000	0.027651
6.240000	0.025097
6.260000	0.025559
6.280000	0.026665
6.300000	0.026512
6.320000	0.026485
6.340000	0.027224
6.360000	0.027732
6.380000	0.026818
6.400000	0.026333
6.420000	0.027594
6.440000	0.024502
6.460000	0.024204
6.480000	0.027008
6.500000	0.023381
6.520000	0.023528
6.540000	0.025138
6.560000	0.023722
6.580000	0.023086
6.600000	0.021891
6.620000	0.025032
6.640000	0.024607
6.660000	0.021845
6.680000	0.026727
6.700000	0.025400
6.720000	0.022424
6.740000	0.027958
6.760000	0.027987
6.780000	0.024668
6.800000	0.025224
6.820000	0.027176
6.840000	0.025575
6.860000	0.022011
6.880000	0.024482
6.900000	0.026091
6.920000	0.021859
6.940000	0.021957
6.960000	0.026393
6.980000	0.022244
7.000000	0.021326
7.020000	0.024035
7.040000	0.020440
7.060000	0.021789
7.080000	0.023146
7.100000	0.023506
7.120000	0.022194
7.140000	0.022689
7.160000	0.029821
7.180000	0.024608
7.200000	0.017304
7.220000	0.022150
7.240000	0.019489
7.260000	0.012521
7.280000	0.019904
7.300000	0.020391
7.320000	0.013962
7.340000	0.021934
7.360000	0.023829
7.380000	0.022395
7.400000	0.022493
7.420000	0.024252
7.440000	0.027805
7.460000	0.019465
7.480000	0.022451
7.500000	0.028852
7.520000	0.019858
7.540000	0.022923
7.560000	0.028374
7.580000	0.022042
7.600000	0.021024
7.620000	0.022325
7.640000	0.022222
7.660000	0.017730
7.680000	0.018233
7.700000	0.025402
7.720000	0.017615
7.740000	0.016313
7.760000	0.027172
7.780000	0.022146
7.800000	0.020670
7.820000	0.024569
7.840000	0.020872
7.860000	0.019884
7.880000	0.019421
7.900000	0.021288
7.920000	0.018242
7.940000	0.013546
7.960000	0.019227
7.980000	0.017988
8.000000	0.008006
8.020000	0.015494
8.040000	0.021508
8.060000	0.012024
8.080000	0.015663
8.100000	0.019604
8.120000	0.014127
8.140000	0.017027
8.160000	0.019272
8.180000	0.017069
8.200000	0.015031
8.220000	0.015649
8.240000	0.022433
8.260000	0.016282
8.280000	0.013751
8.300000	0.023443
8.320000	0.014544
8.340000	0.010725
8.360000	0.018874
8.380000	0.014070
8.400000	0.010447
8.420000	0.010366
8.440000	0.010458
8.460000	0.010564
8.480000	0.004634
8.500000	0.007494
8.520000	0.009368
8.540000	0.001881
8.560000	0.009874
8.580000	0.012972
8.600000	0.003209
8.620000	0.009475
8.640000	0.013165
8.660000	0.007090
8.680000	0.004252
8.700000	0.006984
8.720000	0.008861
8.740000	0.001856
8.760000	0.001682
8.780000	0.006344
8.800000	0.001463
8.820000	0.001074
8.840000	0.010621
8.860000	0.004314
8.880000	-0.000373
8.900000	0.011871
8.920000	0.009086
8.940000	0.003691
8.960000	0.003795
8.980000	0.007471
9.000000	0.005563
9.020000	-0.005114
9.040000	0.008683
9.060000	0.006791
9.080000	-0.007200
9.100000	0.007521
9.120000	0.008311
9.140000	-0.003989
9.160000	0.002408
9.180000	0.007062
9.200000	0.002834
9.220000	0.001469
9.240000	0.002630
