Tiempo(s)	Amplitud(mm)
# npts=18501
# fs=50.0000 Hz
# duracion=370.0000 s

0.000000	-0.000032
0.020000	-0.000032
0.040000	-0.000037
0.060000	-0.000048
0.080000	-0.000067
0.100000	-0.000097
0.120000	-0.000138
0.140000	-0.000190
0.160000	-0.000254
0.180000	-0.000330
0.200000	-0.000416
0.220000	-0.000513
0.240000	-0.000620
0.260000	-0.000736
0.280000	-0.000861
0.300000	-0.000993
0.320000	-0.001133
0.340000	-0.001278
0.360000	-0.001429
0.380000	-0.001585
0.400000	-0.001745
0.420000	-0.001908
0.440000	-0.002075
0.460000	-0.002244
0.480000	-0.002416
0.500000	-0.002589
0.520000	-0.002763
0.540000	-0.002939
0.560000	-0.003116
0.580000	-0.003293
0.600000	-0.003471
0.620000	-0.003649
0.640000	-0.003828
0.660000	-0.004006
0.680000	-0.004185
0.700000	-0.004363
0.720000	-0.004542
0.740000	-0.004720
0.760000	-0.004898
0.780000	-0.005076
0.800000	-0.005254
0.820000	-0.005431
0.840000	-0.005608
0.860000	-0.005785
0.880000	-0.005962
0.900000	-0.006138
0.920000	-0.006314
0.940000	-0.006490
0.960000	-0.006665
0.980000	-0.006840
1.000000	-0.007015
1.020000	-0.007190
1.040000	-0.007365
1.060000	-0.007539
1.080000	-0.007713
1.100000	-0.007887
1.120000	-0.008060
1.140000	-0.008234
1.160000	-0.008407
1.180000	-0.008579
1.200000	-0.008752
1.220000	-0.008924
1.240000	-0.009096
1.260000	-0.009267
1.280000	-0.009439
1.300000	-0.009611
1.320000	-0.009782
1.340000	-0.009954
1.360000	-0.010125
1.380000	-0.010295
1.400000	-0.010464
1.420000	-0.010632
1.440000	-0.010799
1.460000	-0.010967
1.480000	-0.011135
1.500000	-0.011302
1.520000	-0.011468
1.540000	-0.011633
1.560000	-0.011800
1.580000	-0.011966
1.600000	-0.012132
1.620000	-0.012297
1.640000	-0.012462
1.660000	-0.012626
1.680000	-0.012792
1.700000	-0.012958
1.720000	-0.013121
1.740000	-0.013283
1.760000	-0.013444
1.780000	-0.013604
1.800000	-0.013764
1.820000	-0.013926
1.840000	-0.014091
1.860000	-0.014250
1.880000	-0.014403
1.900000	-0.014560
1.920000	-0.014719
1.940000	-0.014878
1.960000	-0.015034
1.980000	-0.015185
2.000000	-0.015333
2.020000	-0.015484
2.040000	-0.015635
2.060000	-0.015784
2.080000	-0.015934
2.100000	-0.016080
2.120000	-0.016224
2.140000	-0.016380
2.160000	-0.016545
2.180000	-0.016712
2.200000	-0.016889
2.220000	-0.017051
2.240000	-0.017195
2.260000	-0.017329
2.280000	-0.017451
2.300000	-0.017575
2.320000	-0.017707
2.340000	-0.017836
2.360000	-0.017969
2.380000	-0.018102
2.400000	-0.018239
2.420000	-0.018395
2.440000	-0.018532
2.460000	-0.018628
2.480000	-0.018733
2.500000	-0.018881
2.520000	-0.019056
2.540000	-0.019246
2.560000	-0.019416
2.580000	-0.019541
2.600000	-0.019668
2.620000	-0.019802
2.640000	-0.019924
2.660000	-0.020025
2.680000	-0.020103
2.700000	-0.020207
2.720000	-0.020352
2.740000	-0.020513
2.760000	-0.020671
2.780000	-0.020831
2.800000	-0.020985
2.820000	-0.021057
2.840000	-0.021123
2.860000	-0.021258
2.880000	-0.021348
2.900000	-0.021428
2.920000	-0.021542
2.940000	-0.021608
2.960000	-0.021665
2.980000	-0.021756
3.000000	-0.021893
3.020000	-0.022072
3.040000	-0.022221
3.060000	-0.022370
3.080000	-0.022519
3.100000	-0.022668
3.120000	-0.022874
3.140000	-0.023026
3.160000	-0.023067
3.180000	-0.023042
3.200000	-0.022955
3.220000	-0.022904
3.240000	-0.022904
3.260000	-0.022869
3.280000	-0.022868
3.300000	-0.022997
3.320000	-0.023243
3.340000	-0.023534
3.360000	-0.023839
3.380000	-0.024125
3.400000	-0.024352
3.420000	-0.024431
3.440000	-0.024369
3.460000	-0.024382
3.480000	-0.024515
3.500000	-0.024577
3.520000	-0.024541
3.540000	-0.024497
3.560000	-0.024388
3.580000	-0.024498
3.600000	-0.024750
3.620000	-0.024715
3.640000	-0.024586
3.660000	-0.024563
3.680000	-0.024950
3.700000	-0.025611
3.720000	-0.025782
3.740000	-0.025549
3.760000	-0.025417
3.780000	-0.025139
3.800000	-0.024724
3.820000	-0.024460
3.840000	-0.024403
3.860000	-0.024619
3.880000	-0.024803
3.900000	-0.025047
3.920000	-0.025281
3.940000	-0.025588
3.960000	-0.026303
3.980000	-0.026976
4.000000	-0.027317
4.020000	-0.027322
4.040000	-0.027363
4.060000	-0.027418
4.080000	-0.027208
4.100000	-0.026981
4.120000	-0.026628
4.140000	-0.025898
4.160000	-0.025092
4.180000	-0.024545
4.200000	-0.024382
4.220000	-0.024367
4.240000	-0.024006
4.260000	-0.023752
4.280000	-0.023834
4.300000	-0.024318
4.320000	-0.025088
4.340000	-0.025808
4.360000	-0.026733
4.380000	-0.027274
4.400000	-0.027759
4.420000	-0.028765
4.440000	-0.029483
4.460000	-0.029802
4.480000	-0.029633
4.500000	-0.029140
4.520000	-0.028720
4.540000	-0.028072
4.560000	-0.027316
4.580000	-0.026158
4.600000	-0.024731
4.620000	-0.024050
4.640000	-0.024109
4.660000	-0.024186
4.680000	-0.024045
4.700000	-0.024551
4.720000	-0.024944
4.740000	-0.024320
4.760000	-0.024143
4.780000	-0.025068
4.800000	-0.026297
4.820000	-0.026509
4.840000	-0.026097
4.860000	-0.026352
4.880000	-0.026941
4.900000	-0.026825
4.920000	-0.026165
4.940000	-0.026312
4.960000	-0.026783
4.980000	-0.026526
5.000000	-0.026092
5.020000	-0.025745
5.040000	-0.024695
5.060000	-0.024048
5.080000	-0.024335
5.100000	-0.024091
5.120000	-0.024281
5.140000	-0.024847
5.160000	-0.025495
5.180000	-0.026709
5.200000	-0.027513
5.220000	-0.028035
5.240000	-0.027732
5.260000	-0.026638
5.280000	-0.025658
5.300000	-0.024475
5.320000	-0.023603
5.340000	-0.022773
5.360000	-0.021361
5.380000	-0.021514
5.400000	-0.024050
5.420000	-0.026689
5.440000	-0.027340
5.460000	-0.026861
5.480000	-0.027222
5.500000	-0.028194
5.520000	-0.029627
5.540000	-0.030248
5.560000	-0.029501
5.580000	-0.028538
5.600000	-0.027703
5.620000	-0.025060
5.640000	-0.020614
5.660000	-0.019391
5.680000	-0.020270
5.700000	-0.020496
5.720000	-0.021065
5.740000	-0.021773
5.760000	-0.020642
5.780000	-0.019587
5.800000	-0.021793
5.820000	-0.024635
5.840000	-0.028256
5.860000	-0.030626
5.880000	-0.031437
5.900000	-0.033221
5.920000	-0.033362
5.940000	-0.031311
5.960000	-0.026548
5.980000	-0.021581
6.000000	-0.020854
6.020000	-0.022908
6.040000	-0.022467
6.060000	-0.019907
6.080000	-0.016671
6.100000	-0.012060
6.120000	-0.012047
6.140000	-0.015852
6.160000	-0.016776
6.180000	-0.013983
6.200000	-0.011937
6.220000	-0.012761
6.240000	-0.014297
6.260000	-0.017750
6.280000	-0.020012
6.300000	-0.020549
6.320000	-0.024471
6.340000	-0.030896
6.360000	-0.035783
6.380000	-0.036997
6.400000	-0.035366
6.420000	-0.032525
6.440000	-0.030242
6.460000	-0.028618
6.480000	-0.028808
6.500000	-0.028442
6.520000	-0.024409
6.540000	-0.019539
6.560000	-0.014650
6.580000	-0.010550
6.600000	-0.006664
6.620000	-0.002730
6.640000	-0.001248
6.660000	-0.003870
6.680000	-0.008951
6.700000	-0.011285
6.720000	-0.012609
6.740000	-0.018938
6.760000	-0.026638
6.780000	-0.029366
6.800000	-0.029595
6.820000	-0.028829
6.840000	-0.027766
6.860000	-0.026760
6.880000	-0.021917
6.900000	-0.014796
6.920000	-0.012726
6.940000	-0.016002
6.960000	-0.018991
6.980000	-0.024171
7.000000	-0.027866
7.020000	-0.024307
7.040000	-0.019039
7.060000	-0.018353
7.080000	-0.023139
7.100000	-0.021914
7.120000	-0.013265
7.140000	-0.010045
7.160000	-0.010631
7.180000	-0.007762
7.200000	-0.003874
7.220000	0.001450
7.240000	0.004858
7.260000	0.001799
7.280000	0.000750
7.300000	-0.000159
7.320000	-0.004773
7.340000	-0.012618
7.360000	-0.024038
7.380000	-0.028270
7.400000	-0.023464
7.420000	-0.016807
7.440000	-0.011652
7.460000	-0.011750
7.480000	-0.018307
7.500000	-0.026915
7.520000	-0.030450
7.540000	-0.031660
7.560000	-0.034668
7.580000	-0.030196
7.600000	-0.020559
7.620000	-0.015446
7.640000	-0.012182
7.660000	-0.012797
7.680000	-0.011441
7.700000	-0.001431
7.720000	0.003181
7.740000	-0.000996
7.760000	-0.004270
7.780000	-0.007302
7.800000	-0.008846
7.820000	-0.006133
7.840000	-0.004799
7.860000	-0.002825
7.880000	-0.002908
7.900000	-0.006974
7.920000	-0.007736
7.940000	-0.008931
7.960000	-0.011418
7.980000	-0.012414
8.000000	-0.011349
8.020000	-0.012277
8.040000	-0.015457
8.060000	-0.011740
8.080000	-0.004315
8.100000	0.000327
8.120000	-0.001120
8.140000	-0.012323
8.160000	-0.023658
8.180000	-0.024202
8.200000	-0.017631
8.220000	-0.007677
8.240000	0.000813
8.260000	-0.003863
8.280000	-0.011186
8.300000	-0.009659
8.320000	-0.015309
8.340000	-0.026166
8.360000	-0.029084
8.380000	-0.020384
8.400000	-0.006330
8.420000	-0.003821
