Tiempo(s)	Amplitud(mm)
# npts=17684
# fs=50.0000 Hz
# duracion=353.6600 s

0.000000	-0.000002
0.020000	-0.000003
0.040000	-0.000003
0.060000	-0.000003
0.080000	-0.000005
0.100000	-0.000007
0.120000	-0.000009
0.140000	-0.000013
0.160000	-0.000016
0.180000	-0.000021
0.200000	-0.000027
0.220000	-0.000033
0.240000	-0.000040
0.260000	-0.000047
0.280000	-0.000055
0.300000	-0.000064
0.320000	-0.000072
0.340000	-0.000082
0.360000	-0.000091
0.380000	-0.000101
0.400000	-0.000111
0.420000	-0.000122
0.440000	-0.000133
0.460000	-0.000144
0.480000	-0.000154
0.500000	-0.000166
0.520000	-0.000177
0.540000	-0.000188
0.560000	-0.000199
0.580000	-0.000211
0.600000	-0.000222
0.620000	-0.000234
0.640000	-0.000245
0.660000	-0.000257
0.680000	-0.000268
0.700000	-0.000280
0.720000	-0.000291
0.740000	-0.000302
0.760000	-0.000314
0.780000	-0.000325
0.800000	-0.000337
0.820000	-0.000348
0.840000	-0.000359
0.860000	-0.000371
0.880000	-0.000382
0.900000	-0.000394
0.920000	-0.000405
0.940000	-0.000417
0.960000	-0.000428
0.980000	-0.000439
1.000000	-0.000450
1.020000	-0.000462
1.040000	-0.000473
1.060000	-0.000484
1.080000	-0.000495
1.100000	-0.000507
1.120000	-0.000518
1.140000	-0.000529
1.160000	-0.000540
1.180000	-0.000552
1.200000	-0.000563
1.220000	-0.000574
1.240000	-0.000585
1.260000	-0.000596
1.280000	-0.000607
1.300000	-0.000619
1.320000	-0.000629
1.340000	-0.000641
1.360000	-0.000652
1.380000	-0.000663
1.400000	-0.000674
1.420000	-0.000685
1.440000	-0.000696
1.460000	-0.000707
1.480000	-0.000718
1.500000	-0.000729
1.520000	-0.000740
1.540000	-0.000751
1.560000	-0.000761
1.580000	-0.000772
1.600000	-0.000783
1.620000	-0.000794
1.640000	-0.000805
1.660000	-0.000816
1.680000	-0.000826
1.700000	-0.000837
1.720000	-0.000847
1.740000	-0.000858
1.760000	-0.000868
1.780000	-0.000879
1.800000	-0.000889
1.820000	-0.000900
1.840000	-0.000911
1.860000	-0.000922
1.880000	-0.000932
1.900000	-0.000942
1.920000	-0.000952
1.940000	-0.000963
1.960000	-0.000973
1.980000	-0.000984
2.000000	-0.000994
2.020000	-0.001005
2.040000	-0.001015
2.060000	-0.001025
2.080000	-0.001035
2.100000	-0.001045
2.120000	-0.001055
2.140000	-0.001065
2.160000	-0.001075
2.180000	-0.001086
2.200000	-0.001095
2.220000	-0.001106
2.240000	-0.001116
2.260000	-0.001126
2.280000	-0.001135
2.300000	-0.001145
2.320000	-0.001154
2.340000	-0.001164
2.360000	-0.001172
2.380000	-0.001182
2.400000	-0.001191
2.420000	-0.001201
2.440000	-0.001209
2.460000	-0.001218
2.480000	-0.001227
2.500000	-0.001240
2.520000	-0.001251
2.540000	-0.001261
2.560000	-0.001268
2.580000	-0.001274
2.600000	-0.001281
2.620000	-0.001291
2.640000	-0.001302
2.660000	-0.001312
2.680000	-0.001319
2.700000	-0.001327
2.720000	-0.001336
2.740000	-0.001344
2.760000	-0.001355
2.780000	-0.001365
2.800000	-0.001371
2.820000	-0.001379
2.840000	-0.001383
2.860000	-0.001388
2.880000	-0.001400
2.900000	-0.001408
2.920000	-0.001413
2.940000	-0.001418
2.960000	-0.001423
2.980000	-0.001432
3.000000	-0.001440
3.020000	-0.001452
3.040000	-0.001460
3.060000	-0.001465
3.080000	-0.001468
3.100000	-0.001474
3.120000	-0.001486
3.140000	-0.001503
3.160000	-0.001513
3.180000	-0.001516
3.200000	-0.001524
3.220000	-0.001539
3.240000	-0.001547
3.260000	-0.001557
3.280000	-0.001566
3.300000	-0.001572
3.320000	-0.001578
3.340000	-0.001591
3.360000	-0.001605
3.380000	-0.001608
3.400000	-0.001604
3.420000	-0.001603
3.440000	-0.001604
3.460000	-0.001616
3.480000	-0.001629
3.500000	-0.001642
3.520000	-0.001653
3.540000	-0.001662
3.560000	-0.001669
3.580000	-0.001682
3.600000	-0.001692
3.620000	-0.001707
3.640000	-0.001728
3.660000	-0.001743
3.680000	-0.001755
3.700000	-0.001774
3.720000	-0.001788
3.740000	-0.001788
3.760000	-0.001800
3.780000	-0.001817
3.800000	-0.001830
3.820000	-0.001844
3.840000	-0.001850
3.860000	-0.001861
3.880000	-0.001872
3.900000	-0.001881
3.920000	-0.001886
3.940000	-0.001904
3.960000	-0.001917
3.980000	-0.001902
4.000000	-0.001907
4.020000	-0.001930
4.040000	-0.001938
4.060000	-0.001951
4.080000	-0.001953
4.100000	-0.001962
4.120000	-0.001983
4.140000	-0.001975
4.160000	-0.001978
4.180000	-0.002006
4.200000	-0.002010
4.220000	-0.002008
4.240000	-0.002000
4.260000	-0.001982
4.280000	-0.001961
4.300000	-0.001921
4.320000	-0.001891
4.340000	-0.001878
4.360000	-0.001882
4.380000	-0.001893
4.400000	-0.001890
4.420000	-0.001885
4.440000	-0.001870
4.460000	-0.001873
4.480000	-0.001891
4.500000	-0.001901
4.520000	-0.001893
4.540000	-0.001863
4.560000	-0.001820
4.580000	-0.001767
4.600000	-0.001757
4.620000	-0.001771
4.640000	-0.001805
4.660000	-0.001814
4.680000	-0.001762
4.700000	-0.001708
4.720000	-0.001664
4.740000	-0.001661
4.760000	-0.001679
4.780000	-0.001679
4.800000	-0.001670
4.820000	-0.001686
4.840000	-0.001704
4.860000	-0.001713
4.880000	-0.001691
4.900000	-0.001644
4.920000	-0.001650
4.940000	-0.001675
4.960000	-0.001681
4.980000	-0.001698
5.000000	-0.001713
5.020000	-0.001713
5.040000	-0.001729
5.060000	-0.001731
5.080000	-0.001686
5.100000	-0.001704
5.120000	-0.001733
5.140000	-0.001676
5.160000	-0.001591
5.180000	-0.001528
5.200000	-0.001435
5.220000	-0.001397
5.240000	-0.001458
5.260000	-0.001520
5.280000	-0.001583
5.300000	-0.001591
5.320000	-0.001614
5.340000	-0.001677
5.360000	-0.001670
5.380000	-0.001677
5.400000	-0.001736
5.420000	-0.001850
5.440000	-0.001971
5.460000	-0.002012
5.480000	-0.002104
5.500000	-0.002208
5.520000	-0.002236
5.540000	-0.002257
5.560000	-0.002258
5.580000	-0.002301
5.600000	-0.002439
5.620000	-0.002399
5.640000	-0.002307
5.660000	-0.002336
5.680000	-0.002315
5.700000	-0.002305
5.720000	-0.002255
5.740000	-0.002262
5.760000	-0.002335
5.780000	-0.002419
5.800000	-0.002473
5.820000	-0.002485
5.840000	-0.002671
5.860000	-0.002859
5.880000	-0.002838
5.900000	-0.002805
5.920000	-0.002833
5.940000	-0.002872
5.960000	-0.002977
5.980000	-0.003067
6.000000	-0.003022
6.020000	-0.002858
6.040000	-0.002730
6.060000	-0.002609
6.080000	-0.002439
6.100000	-0.002221
6.120000	-0.001960
6.140000	-0.001901
6.160000	-0.002016
6.180000	-0.002049
6.200000	-0.001997
6.220000	-0.001987
6.240000	-0.001925
6.260000	-0.001883
6.280000	-0.001999
6.300000	-0.002041
6.320000	-0.002076
6.340000	-0.002285
6.360000	-0.002337
6.380000	-0.002323
6.400000	-0.002391
6.420000	-0.002360
6.440000	-0.002308
6.460000	-0.002401
6.480000	-0.002662
6.500000	-0.002778
6.520000	-0.002729
6.540000	-0.002621
6.560000	-0.002486
6.580000	-0.002383
6.600000	-0.002346
6.620000	-0.002413
6.640000	-0.002383
6.660000	-0.002394
6.680000	-0.002464
6.700000	-0.002857
6.720000	-0.003200
6.740000	-0.003172
6.760000	-0.003339
6.780000	-0.003556
6.800000	-0.003777
6.820000	-0.003812
6.840000	-0.003725
6.860000	-0.003666
6.880000	-0.003509
