Tiempo(s)	Amplitud(mm)
# npts=18001
# fs=50.0000 Hz
# duracion=360.0000 s

0.000000	-0.000003
0.020000	-0.000003
0.040000	-0.000003
0.060000	-0.000003
0.080000	-0.000003
0.100000	-0.000004
0.120000	-0.000005
0.140000	-0.000005
0.160000	-0.000006
0.180000	-0.000008
0.200000	-0.000009
0.220000	-0.000011
0.240000	-0.000013
0.260000	-0.000015
0.280000	-0.000017
0.300000	-0.000020
0.320000	-0.000023
0.340000	-0.000026
0.360000	-0.000030
0.380000	-0.000033
0.400000	-0.000037
0.420000	-0.000042
0.440000	-0.000046
0.460000	-0.000051
0.480000	-0.000055
0.500000	-0.000061
0.520000	-0.000066
0.540000	-0.000071
0.560000	-0.000077
0.580000	-0.000083
0.600000	-0.000089
0.620000	-0.000096
0.640000	-0.000102
0.660000	-0.000109
0.680000	-0.000116
0.700000	-0.000124
0.720000	-0.000131
0.740000	-0.000139
0.760000	-0.000147
0.780000	-0.000155
0.800000	-0.000163
0.820000	-0.000172
0.840000	-0.000181
0.860000	-0.000190
0.880000	-0.000199
0.900000	-0.000209
0.920000	-0.000218
0.940000	-0.000229
0.960000	-0.000239
0.980000	-0.000249
1.000000	-0.000260
1.020000	-0.000271
1.040000	-0.000282
1.060000	-0.000293
1.080000	-0.000304
1.100000	-0.000316
1.120000	-0.000328
1.140000	-0.000340
1.160000	-0.000352
1.180000	-0.000365
1.200000	-0.000378
1.220000	-0.000391
1.240000	-0.000404
1.260000	-0.000418
1.280000	-0.000432
1.300000	-0.000446
1.320000	-0.000460
1.340000	-0.000475
1.360000	-0.000489
1.380000	-0.000504
1.400000	-0.000518
1.420000	-0.000534
1.440000	-0.000549
1.460000	-0.000564
1.480000	-0.000580
1.500000	-0.000597
1.520000	-0.000613
1.540000	-0.000630
1.560000	-0.000647
1.580000	-0.000665
1.600000	-0.000682
1.620000	-0.000699
1.640000	-0.000716
1.660000	-0.000734
1.680000	-0.000752
1.700000	-0.000769
1.720000	-0.000787
1.740000	-0.000806
1.760000	-0.000825
1.780000	-0.000845
1.800000	-0.000866
1.820000	-0.000886
1.840000	-0.000906
1.860000	-0.000926
1.880000	-0.000946
1.900000	-0.000966
1.920000	-0.000985
1.940000	-0.001005
1.960000	-0.001024
1.980000	-0.001044
2.000000	-0.001063
2.020000	-0.001084
2.040000	-0.001108
2.060000	-0.001132
2.080000	-0.001157
2.100000	-0.001182
2.120000	-0.001206
2.140000	-0.001229
2.160000	-0.001253
2.180000	-0.001276
2.200000	-0.001296
2.220000	-0.001315
2.240000	-0.001336
2.260000	-0.001361
2.280000	-0.001385
2.300000	-0.001410
2.320000	-0.001438
2.340000	-0.001468
2.360000	-0.001498
2.380000	-0.001527
2.400000	-0.001555
2.420000	-0.001580
2.440000	-0.001604
2.460000	-0.001629
2.480000	-0.001648
2.500000	-0.001667
2.520000	-0.001691
2.540000	-0.001720
2.560000	-0.001752
2.580000	-0.001788
2.600000	-0.001824
2.620000	-0.001860
2.640000	-0.001896
2.660000	-0.001933
2.680000	-0.001963
2.700000	-0.001987
2.720000	-0.002011
2.740000	-0.002040
2.760000	-0.002067
2.780000	-0.002086
2.800000	-0.002111
2.820000	-0.002142
2.840000	-0.002172
2.860000	-0.002213
2.880000	-0.002264
2.900000	-0.002311
2.920000	-0.002355
2.940000	-0.002394
2.960000	-0.002419
2.980000	-0.002439
3.000000	-0.002460
