Tiempo(s)	Amplitud(mm)
# npts=17464
# fs=50.0000 Hz
# duracion=349.2600 s

0.000000	0.000013
0.020000	0.000014
0.040000	0.000018
0.060000	0.000030
0.080000	0.000050
0.100000	0.000081
0.120000	0.000124
0.140000	0.000178
0.160000	0.000245
0.180000	0.000323
0.200000	0.000413
0.220000	0.000514
0.240000	0.000625
0.260000	0.000745
0.280000	0.000875
0.300000	0.001012
0.320000	0.001156
0.340000	0.001306
0.360000	0.001462
0.380000	0.001623
0.400000	0.001788
0.420000	0.001957
0.440000	0.002128
0.460000	0.002302
0.480000	0.002478
0.500000	0.002656
0.520000	0.002835
0.540000	0.003015
0.560000	0.003196
0.580000	0.003377
0.600000	0.003559
0.620000	0.003740
0.640000	0.003922
0.660000	0.004103
0.680000	0.004285
0.700000	0.004466
0.720000	0.004646
0.740000	0.004827
0.760000	0.005006
0.780000	0.005186
0.800000	0.005365
0.820000	0.005543
0.840000	0.005721
0.860000	0.005898
0.880000	0.006075
0.900000	0.006251
0.920000	0.006427
0.940000	0.006602
0.960000	0.006777
0.980000	0.006951
1.000000	0.007125
1.020000	0.007298
1.040000	0.007470
1.060000	0.007642
1.080000	0.007814
1.100000	0.007985
1.120000	0.008155
1.140000	0.008325
1.160000	0.008495
1.180000	0.008664
1.200000	0.008832
1.220000	0.009000
1.240000	0.009167
1.260000	0.009334
1.280000	0.009500
1.300000	0.009665
1.320000	0.009830
1.340000	0.009994
1.360000	0.010158
1.380000	0.010321
1.400000	0.010483
1.420000	0.010645
1.440000	0.010806
1.460000	0.010966
1.480000	0.011126
1.500000	0.011284
1.520000	0.011443
1.540000	0.011600
1.560000	0.011757
1.580000	0.011913
1.600000	0.012068
1.620000	0.012223
1.640000	0.012376
1.660000	0.012528
1.680000	0.012681
1.700000	0.012832
1.720000	0.012982
1.740000	0.013132
1.760000	0.013281
1.780000	0.013429
1.800000	0.013576
1.820000	0.013723
1.840000	0.013867
1.860000	0.014013
1.880000	0.014157
1.900000	0.014298
1.920000	0.014440
1.940000	0.014580
1.960000	0.014718
1.980000	0.014858
2.000000	0.014995
2.020000	0.015131
2.040000	0.015267
2.060000	0.015399
2.080000	0.015530
2.100000	0.015663
2.120000	0.015791
2.140000	0.015919
2.160000	0.016049
2.180000	0.016174
2.200000	0.016296
2.220000	0.016423
2.240000	0.016547
2.260000	0.016665
2.280000	0.016789
2.300000	0.016907
2.320000	0.017020
2.340000	0.017138
2.360000	0.017251
2.380000	0.017365
2.400000	0.017480
2.420000	0.017584
2.440000	0.017696
2.460000	0.017809
2.480000	0.017910
2.500000	0.018015
2.520000	0.018124
2.540000	0.018222
2.560000	0.018324
2.580000	0.018430
2.600000	0.018529
2.620000	0.018625
2.640000	0.018724
2.660000	0.018817
2.680000	0.018909
2.700000	0.019015
2.720000	0.019104
2.740000	0.019191
2.760000	0.019284
2.780000	0.019355
2.800000	0.019449
2.820000	0.019533
2.840000	0.019592
2.860000	0.019689
2.880000	0.019770
2.900000	0.019835
2.920000	0.019925
2.940000	0.019984
2.960000	0.020056
2.980000	0.020141
3.000000	0.020209
3.020000	0.020267
3.040000	0.020319
3.060000	0.020394
3.080000	0.020460
3.100000	0.020533
3.120000	0.020596
3.140000	0.020638
3.160000	0.020718
3.180000	0.020759
3.200000	0.020786
3.220000	0.020868
3.240000	0.020906
3.260000	0.020941
3.280000	0.021013
3.300000	0.021038
3.320000	0.021089
3.340000	0.021139
3.360000	0.021155
3.380000	0.021208
3.400000	0.021268
3.420000	0.021310
3.440000	0.021329
3.460000	0.021351
3.480000	0.021372
3.500000	0.021432
3.520000	0.021530
3.540000	0.021568
