Tiempo(s)	Amplitud(mm)
# npts=12001
# fs=50.0000 Hz
# duracion=240.0000 s

0.000000	-0.000001
0.020000	-0.000001
0.040000	-0.000001
0.060000	-0.000001
0.080000	-0.000002
0.100000	-0.000003
0.120000	-0.000005
0.140000	-0.000007
0.160000	-0.000009
0.180000	-0.000012
0.200000	-0.000016
0.220000	-0.000019
0.240000	-0.000024
0.260000	-0.000028
0.280000	-0.000033
0.300000	-0.000038
0.320000	-0.000044
0.340000	-0.000049
0.360000	-0.000055
0.380000	-0.000061
0.400000	-0.000068
0.420000	-0.000074
0.440000	-0.000081
0.460000	-0.000087
0.480000	-0.000094
0.500000	-0.000101
0.520000	-0.000108
0.540000	-0.000115
0.560000	-0.000122
0.580000	-0.000129
0.600000	-0.000137
0.620000	-0.000144
0.640000	-0.000151
0.660000	-0.000158
0.680000	-0.000166
0.700000	-0.000173
0.720000	-0.000180
0.740000	-0.000187
0.760000	-0.000195
0.780000	-0.000202
0.800000	-0.000209
0.820000	-0.000216
0.840000	-0.000224
0.860000	-0.000231
0.880000	-0.000238
0.900000	-0.000246
0.920000	-0.000253
0.940000	-0.000260
0.960000	-0.000268
0.980000	-0.000275
1.000000	-0.000282
1.020000	-0.000289
1.040000	-0.000297
1.060000	-0.000304
1.080000	-0.000311
1.100000	-0.000319
1.120000	-0.000326
1.140000	-0.000333
1.160000	-0.000341
1.180000	-0.000348
1.200000	-0.000355
1.220000	-0.000362
1.240000	-0.000369
1.260000	-0.000377
1.280000	-0.000384
1.300000	-0.000391
1.320000	-0.000398
1.340000	-0.000405
1.360000	-0.000412
1.380000	-0.000418
1.400000	-0.000425
1.420000	-0.000432
1.440000	-0.000439
1.460000	-0.000445
1.480000	-0.000452
1.500000	-0.000459
1.520000	-0.000466
1.540000	-0.000472
1.560000	-0.000478
1.580000	-0.000485
1.600000	-0.000491
1.620000	-0.000498
1.640000	-0.000504
1.660000	-0.000509
1.680000	-0.000515
1.700000	-0.000521
1.720000	-0.000527
1.740000	-0.000532
1.760000	-0.000538
1.780000	-0.000544
1.800000	-0.000549
1.820000	-0.000554
1.840000	-0.000561
1.860000	-0.000566
1.880000	-0.000570
1.900000	-0.000576
1.920000	-0.000581
1.940000	-0.000587
1.960000	-0.000592
1.980000	-0.000598
2.000000	-0.000604
2.020000	-0.000610
2.040000	-0.000616
2.060000	-0.000622
2.080000	-0.000628
2.100000	-0.000634
2.120000	-0.000640
2.140000	-0.000645
2.160000	-0.000651
2.180000	-0.000658
2.200000	-0.000665
2.220000	-0.000670
2.240000	-0.000677
2.260000	-0.000684
2.280000	-0.000691
2.300000	-0.000699
2.320000	-0.000706
2.340000	-0.000714
2.360000	-0.000724
2.380000	-0.000733
2.400000	-0.000738
2.420000	-0.000746
2.440000	-0.000756
2.460000	-0.000767
2.480000	-0.000777
2.500000	-0.000784
2.520000	-0.000795
2.540000	-0.000806
2.560000	-0.000816
2.580000	-0.000826
2.600000	-0.000832
2.620000	-0.000841
2.640000	-0.000855
2.660000	-0.000871
2.680000	-0.000884
2.700000	-0.000892
2.720000	-0.000902
2.740000	-0.000919
2.760000	-0.000938
2.780000	-0.000950
2.800000	-0.000958
2.820000	-0.000970
2.840000	-0.000980
2.860000	-0.000991
2.880000	-0.001011
2.900000	-0.001027
2.920000	-0.001036
2.940000	-0.001051
2.960000	-0.001077
2.980000	-0.001090
3.000000	-0.001091
3.020000	-0.001105
3.040000	-0.001126
3.060000	-0.001155
3.080000	-0.001170
3.100000	-0.001170
3.120000	-0.001175
3.140000	-0.001173
3.160000	-0.001185
3.180000	-0.001206
3.200000	-0.001201
3.220000	-0.001194
3.240000	-0.001187
3.260000	-0.001181
3.280000	-0.001167
3.300000	-0.001125
3.320000	-0.001113
3.340000	-0.001111
3.360000	-0.001096
3.380000	-0.001094
3.400000	-0.001075
3.420000	-0.001043
3.440000	-0.001007
3.460000	-0.000979
3.480000	-0.000964
3.500000	-0.000925
3.520000	-0.000889
3.540000	-0.000866
3.560000	-0.000837
3.580000	-0.000796
3.600000	-0.000755
3.620000	-0.000742
3.640000	-0.000710
3.660000	-0.000670
3.680000	-0.000656
3.700000	-0.000629
3.720000	-0.000579
3.740000	-0.000507
3.760000	-0.000460
3.780000	-0.000459
3.800000	-0.000433
3.820000	-0.000395
3.840000	-0.000362
3.860000	-0.000290
3.880000	-0.000218
3.900000	-0.000163
3.920000	-0.000130
3.940000	-0.000103
3.960000	-0.000095
3.980000	-0.000156
4.000000	-0.000172
4.020000	-0.000141
4.040000	-0.000147
4.060000	-0.000188
4.080000	-0.000258
4.100000	-0.000298
4.120000	-0.000338
4.140000	-0.000406
4.160000	-0.000415
4.180000	-0.000439
4.200000	-0.000525
4.220000	-0.000606
4.240000	-0.000680
4.260000	-0.000728
4.280000	-0.000767
4.300000	-0.000807
4.320000	-0.000850
4.340000	-0.000944
4.360000	-0.001024
4.380000	-0.001023
4.400000	-0.001047
4.420000	-0.001086
4.440000	-0.001069
4.460000	-0.001003
4.480000	-0.000930
4.500000	-0.000912
4.520000	-0.000899
4.540000	-0.000881
4.560000	-0.000854
4.580000	-0.000781
4.600000	-0.000737
4.620000	-0.000763
4.640000	-0.000650
4.660000	-0.000484
4.680000	-0.000505
4.700000	-0.000453
4.720000	-0.000422
4.740000	-0.000475
4.760000	-0.000325
4.780000	-0.000208
4.800000	-0.000251
4.820000	-0.000401
4.840000	-0.000437
4.860000	-0.000227
4.880000	-0.000256
4.900000	-0.000414
4.920000	-0.000341
4.940000	-0.000295
4.960000	-0.000386
4.980000	-0.000517
5.000000	-0.000575
5.020000	-0.000594
5.040000	-0.000679
5.060000	-0.000706
5.080000	-0.000723
5.100000	-0.000858
5.120000	-0.000969
5.140000	-0.000868
5.160000	-0.000790
5.180000	-0.000874
5.200000	-0.000781
5.220000	-0.000551
5.240000	-0.000530
5.260000	-0.000591
5.280000	-0.000558
5.300000	-0.000489
5.320000	-0.000511
5.340000	-0.000416
5.360000	-0.000166
5.380000	-0.000073
5.400000	0.000080
5.420000	0.000302
5.440000	0.000408
5.460000	0.000431
5.480000	0.000586
5.500000	0.001046
5.520000	0.001248
5.540000	0.001280
5.560000	0.001567
5.580000	0.001610
5.600000	0.001403
5.620000	0.001588
5.640000	0.001865
5.660000	0.001810
5.680000	0.001877
5.700000	0.002052
5.720000	0.002019
5.740000	0.001868
5.760000	0.001913
5.780000	0.002061
5.800000	0.001926
5.820000	0.001790
5.840000	0.001866
5.860000	0.001761
5.880000	0.001461
5.900000	0.001506
5.920000	0.001529
5.940000	0.001311
5.960000	0.001332
5.980000	0.001425
6.000000	0.001315
6.020000	0.000990
6.040000	0.000928
6.060000	0.001029
6.080000	0.000831
6.100000	0.000648
6.120000	0.000831
6.140000	0.001037
6.160000	0.000829
6.180000	0.000671
6.200000	0.000805
6.220000	0.000808
6.240000	0.000827
6.260000	0.001138
6.280000	0.001149
6.300000	0.000951
6.320000	0.001024
6.340000	0.001145
6.360000	0.001215
6.380000	0.001226
6.400000	0.001291
6.420000	0.001300
6.440000	0.001188
6.460000	0.001173
6.480000	0.001144
6.500000	0.000933
6.520000	0.000840
6.540000	0.000827
6.560000	0.000326
6.580000	-0.000158
6.600000	-0.000297
6.620000	-0.000599
6.640000	-0.001060
6.660000	-0.001304
6.680000	-0.001544
6.700000	-0.001929
6.720000	-0.002146
6.740000	-0.002311
6.760000	-0.002603
6.780000	-0.002783
6.800000	-0.002794
6.820000	-0.002956
6.840000	-0.003086
6.860000	-0.003010
6.880000	-0.002726
6.900000	-0.002454
6.920000	-0.002556
6.940000	-0.002443
6.960000	-0.001826
6.980000	-0.001400
7.000000	-0.001461
7.020000	-0.001367
7.040000	-0.000970
7.060000	-0.000632
7.080000	-0.000495
7.100000	-0.000399
7.120000	-0.000204
7.140000	-0.000092
7.160000	0.000260
7.180000	0.000541
7.200000	0.000464
7.220000	0.000621
7.240000	0.001224
7.260000	0.001847
