Tiempo(s)	Amplitud(mm)
# npts=15926
# fs=50.0000 Hz
# duracion=318.5000 s

0.000000	0.000001
0.020000	0.000001
0.040000	0.000002
0.060000	0.000002
0.080000	0.000004
0.100000	0.000005
0.120000	0.000009
0.140000	0.000012
0.160000	0.000017
0.180000	0.000022
0.200000	0.000029
0.220000	0.000035
0.240000	0.000043
0.260000	0.000051
0.280000	0.000060
0.300000	0.000069
0.320000	0.000079
0.340000	0.000089
0.360000	0.000100
0.380000	0.000111
0.400000	0.000123
0.420000	0.000134
0.440000	0.000146
0.460000	0.000158
0.480000	0.000170
0.500000	0.000182
0.520000	0.000195
0.540000	0.000207
0.560000	0.000220
0.580000	0.000232
0.600000	0.000245
0.620000	0.000257
0.640000	0.000270
0.660000	0.000282
0.680000	0.000295
0.700000	0.000307
0.720000	0.000320
0.740000	0.000332
0.760000	0.000345
0.780000	0.000357
0.800000	0.000370
0.820000	0.000381
0.840000	0.000394
0.860000	0.000406
0.880000	0.000419
0.900000	0.000431
0.920000	0.000444
0.940000	0.000455
0.960000	0.000468
0.980000	0.000480
1.000000	0.000492
1.020000	0.000504
1.040000	0.000517
1.060000	0.000528
1.080000	0.000541
1.100000	0.000552
1.120000	0.000565
1.140000	0.000576
1.160000	0.000589
1.180000	0.000600
1.200000	0.000613
1.220000	0.000624
1.240000	0.000637
1.260000	0.000648
1.280000	0.000661
1.300000	0.000672
1.320000	0.000684
1.340000	0.000696
1.360000	0.000708
1.380000	0.000719
1.400000	0.000732
1.420000	0.000743
1.440000	0.000755
1.460000	0.000767
1.480000	0.000779
1.500000	0.000790
1.520000	0.000803
1.540000	0.000814
1.560000	0.000826
1.580000	0.000837
1.600000	0.000850
1.620000	0.000861
1.640000	0.000873
1.660000	0.000884
1.680000	0.000897
1.700000	0.000907
1.720000	0.000919
1.740000	0.000930
1.760000	0.000943
1.780000	0.000954
1.800000	0.000966
1.820000	0.000977
1.840000	0.000989
1.860000	0.001000
1.880000	0.001013
1.900000	0.001024
1.920000	0.001036
1.940000	0.001047
1.960000	0.001059
1.980000	0.001070
2.000000	0.001082
2.020000	0.001093
2.040000	0.001106
2.060000	0.001117
2.080000	0.001128
2.100000	0.001139
2.120000	0.001152
2.140000	0.001161
2.160000	0.001173
2.180000	0.001182
2.200000	0.001193
2.220000	0.001203
2.240000	0.001214
2.260000	0.001225
2.280000	0.001237
2.300000	0.001246
2.320000	0.001258
2.340000	0.001268
2.360000	0.001280
2.380000	0.001290
2.400000	0.001301
2.420000	0.001311
2.440000	0.001322
2.460000	0.001332
2.480000	0.001345
2.500000	0.001355
2.520000	0.001366
2.540000	0.001375
2.560000	0.001386
2.580000	0.001395
2.600000	0.001407
2.620000	0.001416
2.640000	0.001426
2.660000	0.001436
2.680000	0.001448
2.700000	0.001460
2.720000	0.001474
2.740000	0.001485
2.760000	0.001494
2.780000	0.001503
2.800000	0.001516
2.820000	0.001525
2.840000	0.001532
2.860000	0.001538
2.880000	0.001550
2.900000	0.001563
2.920000	0.001576
2.940000	0.001588
2.960000	0.001600
2.980000	0.001606
3.000000	0.001613
3.020000	0.001619
3.040000	0.001627
3.060000	0.001635
3.080000	0.001646
3.100000	0.001653
3.120000	0.001659
3.140000	0.001664
3.160000	0.001674
3.180000	0.001684
3.200000	0.001699
3.220000	0.001711
3.240000	0.001715
3.260000	0.001719
3.280000	0.001724
3.300000	0.001723
3.320000	0.001721
3.340000	0.001711
3.360000	0.001716
3.380000	0.001725
3.400000	0.001740
3.420000	0.001751
3.440000	0.001747
3.460000	0.001739
3.480000	0.001733
3.500000	0.001728
3.520000	0.001730
3.540000	0.001732
3.560000	0.001737
3.580000	0.001732
3.600000	0.001728
3.620000	0.001727
3.640000	0.001711
3.660000	0.001697
3.680000	0.001705
3.700000	0.001703
3.720000	0.001692
3.740000	0.001684
3.760000	0.001671
3.780000	0.001649
3.800000	0.001644
3.820000	0.001643
3.840000	0.001639
3.860000	0.001648
3.880000	0.001660
3.900000	0.001658
3.920000	0.001649
3.940000	0.001645
3.960000	0.001662
3.980000	0.001675
4.000000	0.001678
4.020000	0.001681
4.040000	0.001721
4.060000	0.001762
4.080000	0.001769
4.100000	0.001780
4.120000	0.001796
4.140000	0.001832
4.160000	0.001858
4.180000	0.001863
4.200000	0.001864
4.220000	0.001878
4.240000	0.001935
4.260000	0.001986
4.280000	0.002046
4.300000	0.002112
4.320000	0.002190
4.340000	0.002242
4.360000	0.002258
4.380000	0.002268
4.400000	0.002279
4.420000	0.002337
4.440000	0.002391
4.460000	0.002404
4.480000	0.002431
4.500000	0.002487
4.520000	0.002572
4.540000	0.002672
4.560000	0.002744
4.580000	0.002752
4.600000	0.002738
4.620000	0.002740
4.640000	0.002780
4.660000	0.002797
4.680000	0.002795
4.700000	0.002815
4.720000	0.002828
4.740000	0.002858
4.760000	0.002894
4.780000	0.002914
4.800000	0.002954
4.820000	0.003001
4.840000	0.003075
4.860000	0.003165
4.880000	0.003275
4.900000	0.003294
4.920000	0.003225
4.940000	0.003188
4.960000	0.003211
4.980000	0.003278
5.000000	0.003280
5.020000	0.003243
5.040000	0.003286
5.060000	0.003347
5.080000	0.003362
5.100000	0.003374
5.120000	0.003368
5.140000	0.003365
5.160000	0.003395
5.180000	0.003382
5.200000	0.003345
5.220000	0.003348
5.240000	0.003387
5.260000	0.003284
5.280000	0.003094
5.300000	0.003007
5.320000	0.002936
5.340000	0.002930
5.360000	0.002973
5.380000	0.002853
5.400000	0.002654
5.420000	0.002611
5.440000	0.002684
5.460000	0.002729
5.480000	0.002663
5.500000	0.002523
5.520000	0.002414
5.540000	0.002350
5.560000	0.002339
5.580000	0.002230
5.600000	0.001986
5.620000	0.001775
5.640000	0.001734
5.660000	0.001746
5.680000	0.001599
5.700000	0.001329
5.720000	0.000973
5.740000	0.000584
5.760000	0.000277
5.780000	0.000064
5.800000	-0.000076
5.820000	-0.000302
5.840000	-0.000573
5.860000	-0.000811
5.880000	-0.001116
5.900000	-0.001443
5.920000	-0.001685
5.940000	-0.001782
5.960000	-0.001884
5.980000	-0.002182
6.000000	-0.002475
6.020000	-0.002754
6.040000	-0.002900
6.060000	-0.003078
6.080000	-0.003281
6.100000	-0.003486
6.120000	-0.003872
6.140000	-0.004130
6.160000	-0.004243
6.180000	-0.004354
6.200000	-0.004451
6.220000	-0.004578
6.240000	-0.004770
6.260000	-0.004987
6.280000	-0.005130
6.300000	-0.005276
6.320000	-0.005560
6.340000	-0.006026
6.360000	-0.006267
6.380000	-0.006473
6.400000	-0.006893
6.420000	-0.007320
6.440000	-0.007840
6.460000	-0.008286
6.480000	-0.008554
6.500000	-0.008795
6.520000	-0.009179
6.540000	-0.009591
6.560000	-0.009746
6.580000	-0.009873
6.600000	-0.009944
6.620000	-0.009959
6.640000	-0.010201
6.660000	-0.010323
6.680000	-0.010396
6.700000	-0.010495
6.720000	-0.010510
6.740000	-0.010782
6.760000	-0.010970
6.780000	-0.011020
6.800000	-0.011019
6.820000	-0.010896
6.840000	-0.010825
6.860000	-0.010704
6.880000	-0.010709
6.900000	-0.010694
6.920000	-0.010655
6.940000	-0.010454
6.960000	-0.009993
6.980000	-0.009768
7.000000	-0.009511
7.020000	-0.009255
7.040000	-0.009096
7.060000	-0.008722
7.080000	-0.008237
7.100000	-0.007891
7.120000	-0.007726
7.140000	-0.007269
7.160000	-0.006485
7.180000	-0.006062
7.200000	-0.005825
7.220000	-0.005726
7.240000	-0.005408
7.260000	-0.004841
7.280000	-0.004606
7.300000	-0.004419
7.320000	-0.004009
7.340000	-0.003395
7.360000	-0.002686
7.380000	-0.001971
7.400000	-0.001482
7.420000	-0.001281
7.440000	-0.001088
7.460000	-0.000792
7.480000	-0.000503
7.500000	-0.000519
7.520000	-0.000714
7.540000	-0.000963
7.560000	-0.001093
7.580000	-0.001114
7.600000	-0.000895
7.620000	-0.000797
7.640000	-0.000967
7.660000	-0.001126
7.680000	-0.001290
7.700000	-0.001203
7.720000	-0.000988
7.740000	-0.001009
7.760000	-0.001114
7.780000	-0.000809
7.800000	-0.000389
7.820000	-0.000074
7.840000	0.000187
7.860000	0.000080
7.880000	-0.000068
7.900000	0.000082
7.920000	0.000268
7.940000	0.000579
7.960000	0.000564
7.980000	0.000332
8.000000	0.000169
8.020000	0.000188
8.040000	0.000502
8.060000	0.000478
8.080000	0.000025
8.100000	-0.000418
8.120000	-0.000453
8.140000	-0.000158
8.160000	-0.000012
8.180000	0.000266
8.200000	0.000491
8.220000	0.000679
8.240000	0.000605
8.260000	0.000510
8.280000	0.000611
8.300000	0.000569
8.320000	0.000690
8.340000	0.000846
8.360000	0.001154
8.380000	0.001504
8.400000	0.001496
8.420000	0.001676
8.440000	0.002301
8.460000	0.002857
8.480000	0.003392
8.500000	0.003904
8.520000	0.004504
8.540000	0.005382
8.560000	0.006349
8.580000	0.007066
8.600000	0.007429
8.620000	0.007827
8.640000	0.008226
8.660000	0.008732
8.680000	0.009261
8.700000	0.009811
8.720000	0.010458
8.740000	0.010979
8.760000	0.011495
8.780000	0.011922
8.800000	0.012292
8.820000	0.012362
8.840000	0.012463
8.860000	0.012803
8.880000	0.013001
8.900000	0.013407
8.920000	0.013625
8.940000	0.013606
8.960000	0.013812
8.980000	0.014251
9.000000	0.014778
9.020000	0.015034
9.040000	0.015168
9.060000	0.015490
9.080000	0.016016
9.100000	0.016561
9.120000	0.017015
9.140000	0.017310
9.160000	0.017424
9.180000	0.017836
9.200000	0.018078
9.220000	0.018363
9.240000	0.019164
9.260000	0.019805
9.280000	0.020365
9.300000	0.020637
9.320000	0.020679
9.340000	0.020714
9.360000	0.020495
9.380000	0.020459
9.400000	0.020806
9.420000	0.021074
9.440000	0.020944
9.460000	0.020744
9.480000	0.020731
9.500000	0.021055
9.520000	0.021448
9.540000	0.021561
9.560000	0.021271
9.580000	0.021171
9.600000	0.021196
9.620000	0.020699
9.640000	0.020237
9.660000	0.020131
9.680000	0.020348
9.700000	0.020514
9.720000	0.020514
9.740000	0.020360
9.760000	0.020158
9.780000	0.020391
9.800000	0.020429
9.820000	0.020372
9.840000	0.020049
9.860000	0.019821
9.880000	0.019995
9.900000	0.019882
9.920000	0.019254
9.940000	0.018688
9.960000	0.018291
9.980000	0.017483
10.000000	0.015328
10.020000	0.010874
10.040000	0.003151
10.060000	-0.008929
10.080000	-0.025876
10.100000	-0.049201
10.120000	-0.081237
10.140000	-0.123207
10.160000	-0.174748
10.180000	-0.233928
10.200000	-0.296688
10.220000	-0.357500
10.240000	-0.411570
10.260000	-0.456336
10.280000	-0.492184
10.300000	-0.521174
10.320000	-0.547982
10.340000	-0.576963
10.360000	-0.611619
10.380000	-0.654564
10.400000	-0.699694
10.420000	-0.731592
10.440000	-0.729433
10.460000	-0.682925
10.480000	-0.586763
10.500000	-0.441034
10.520000	-0.245870
10.540000	-0.007365
10.560000	0.224697
10.580000	0.400639
10.600000	0.458916
10.620000	0.377024
10.640000	0.218496
10.660000	0.082325
10.680000	0.078356
10.700000	0.172978
10.720000	0.344881
10.740000	0.626421
10.760000	0.943372
10.780000	1.173511
10.800000	1.104839
10.820000	0.803588
10.840000	0.508358
10.860000	0.210472
10.880000	-0.019628
10.900000	-0.124103
10.920000	-0.144760
10.940000	0.047386
10.960000	0.449276
10.980000	0.845205
11.000000	1.168295
11.020000	1.356770
11.040000	1.451793
11.060000	1.564747
11.080000	1.565742
11.100000	1.554643
11.120000	1.637337
11.140000	1.625290
11.160000	1.507261
11.180000	1.447479
11.200000	1.491976
11.220000	1.469345
11.240000	1.359862
11.260000	1.291574
11.280000	1.100646
11.300000	0.538589
11.320000	-0.231963
11.340000	-0.965637
11.360000	-1.544877
11.380000	-1.789019
11.400000	-2.024133
11.420000	-2.476429
11.440000	-2.689290
11.460000	-2.595921
11.480000	-2.428806
11.500000	-2.225620
11.520000	-2.068360
11.540000	-1.780007
11.560000	-1.276526
11.580000	-1.011682
11.600000	-1.085543
11.620000	-1.238075
11.640000	-1.195016
11.660000	-0.624522
11.680000	0.235835
11.700000	0.759314
11.720000	0.947222
11.740000	1.072363
11.760000	1.008014
11.780000	0.961724
11.800000	0.987110
11.820000	0.895052
11.840000	0.901873
11.860000	0.762246
11.880000	0.532485
11.900000	0.492524
11.920000	0.357696
11.940000	0.238054
11.960000	0.180337
11.980000	0.159391
12.000000	0.087517
12.020000	-0.334673
12.040000	-0.710809
12.060000	-0.909480
12.080000	-0.874592
12.100000	-0.335861
12.120000	0.192404
12.140000	0.258797
12.160000	-0.058904
12.180000	-0.267077
12.200000	-0.352583
12.220000	-0.625228
12.240000	-0.884080
12.260000	-1.081870
12.280000	-1.052226
12.300000	-0.796104
12.320000	-0.528399
12.340000	-0.254305
12.360000	-0.107147
12.380000	-0.031916
12.400000	0.300959
12.420000	0.877442
12.440000	1.000188
12.460000	0.590329
12.480000	0.238941
12.500000	-0.200731
12.520000	-0.653870
12.540000	-0.554826
12.560000	0.008043
12.580000	0.531633
12.600000	0.832018
12.620000	0.874806
12.640000	0.654891
12.660000	0.455422
12.680000	0.500529
12.700000	0.643627
12.720000	0.650321
12.740000	0.509914
12.760000	0.220583
12.780000	0.101198
12.800000	0.273758
12.820000	0.311853
12.840000	0.168299
12.860000	0.041837
12.880000	-0.047196
12.900000	-0.191900
12.920000	0.006869
12.940000	0.274462
12.960000	-0.234717
12.980000	-0.984051
13.000000	-1.134654
13.020000	-0.728570
13.040000	-0.555225
13.060000	-0.943965
13.080000	-1.147549
13.100000	-0.752683
13.120000	-0.103104
13.140000	0.300004
13.160000	0.325375
13.180000	0.272763
13.200000	0.206344
13.220000	0.138458
13.240000	0.142464
13.260000	0.095932
13.280000	0.073127
13.300000	0.111251
13.320000	0.215904
13.340000	0.596845
13.360000	1.339469
13.380000	2.167713
13.400000	2.361010
13.420000	1.587186
13.440000	0.659432
13.460000	0.265601
13.480000	0.361578
13.500000	0.532250
13.520000	0.379304
13.540000	0.214698
13.560000	-0.025254
13.580000	-0.613969
13.600000	-1.048702
13.620000	-0.874898
13.640000	-0.519447
13.660000	-0.514445
13.680000	-0.694043
13.700000	-0.922352
13.720000	-1.194745
13.740000	-1.675277
13.760000	-2.132559
13.780000	-2.108873
13.800000	-1.610817
13.820000	-0.981779
13.840000	-0.752444
13.860000	-0.599109
13.880000	0.043245
13.900000	0.940630
13.920000	1.593368
13.940000	1.848771
13.960000	1.687756
13.980000	1.165999
14.000000	0.887279
14.020000	1.323094
14.040000	2.000728
14.060000	2.337123
14.080000	2.457774
14.100000	2.395979
14.120000	2.066377
14.140000	1.636203
14.160000	1.282687
14.180000	0.951851
14.200000	0.436263
14.220000	-0.198167
14.240000	-0.984706
14.260000	-1.767016
14.280000	-2.422279
14.300000	-3.054462
14.320000	-3.430570
14.340000	-3.287579
14.360000	-2.331172
14.380000	-1.144881
14.400000	-0.750799
14.420000	-1.068933
14.440000	-1.356053
14.460000	-1.344334
14.480000	-1.178065
14.500000	-0.854252
14.520000	-0.510196
14.540000	-0.016515
14.560000	0.434769
14.580000	0.722633
14.600000	1.260574
14.620000	1.743204
14.640000	1.650713
14.660000	1.050468
14.680000	0.514620
14.700000	-0.178638
14.720000	-1.133790
14.740000	-1.701539
14.760000	-1.918806
14.780000	-2.012383
14.800000	-2.247523
14.820000	-2.511165
14.840000	-2.441113
14.860000	-1.856067
14.880000	-0.740706
14.900000	0.180947
14.920000	0.360844
14.940000	0.220925
14.960000	0.494801
14.980000	1.233549
15.000000	1.638196
15.020000	1.401490
15.040000	1.020033
15.060000	0.933846
15.080000	1.545461
15.100000	2.516467
15.120000	3.031732
15.140000	2.930139
15.160000	2.625971
15.180000	2.450089
15.200000	1.965847
15.220000	1.152744
15.240000	0.306027
15.260000	-0.431946
15.280000	-0.469945
15.300000	-0.110232
15.320000	0.004933
15.340000	0.199042
15.360000	0.643467
15.380000	0.920344
15.400000	0.694894
15.420000	0.261790
15.440000	0.115237
15.460000	0.316601
15.480000	0.684141
15.500000	0.885669
15.520000	0.691411
15.540000	-0.086563
15.560000	-1.127788
15.580000	-1.445518
15.600000	-0.809180
15.620000	-0.338254
15.640000	-1.138517
15.660000	-2.131287
15.680000	-2.014400
15.700000	-1.816057
15.720000	-2.462965
15.740000	-3.201956
15.760000	-3.171295
15.780000	-2.520310
15.800000	-2.096052
15.820000	-2.089625
15.840000	-1.760584
15.860000	-1.436889
15.880000	-1.544942
15.900000	-1.144570
15.920000	-0.039419
15.940000	0.640173
15.960000	0.597302
15.980000	0.860218
16.000000	1.682219
16.020000	2.544048
16.040000	2.984946
16.060000	2.921332
16.080000	2.667170
16.100000	2.323359
16.120000	1.956694
16.140000	1.740559
16.160000	1.717955
16.180000	1.271530
16.200000	0.564673
16.220000	0.521944
16.240000	0.668617
16.260000	0.150318
16.280000	-0.733825
16.300000	-1.297392
16.320000	-1.535621
16.340000	-1.667034
16.360000	-1.728236
16.380000	-1.660699
16.400000	-1.513232
16.420000	-1.548148
16.440000	-1.758652
16.460000	-1.621382
16.480000	-0.993388
16.500000	-0.581263
16.520000	-0.321336
16.540000	0.262721
16.560000	0.880705
16.580000	1.471934
16.600000	1.973314
16.620000	2.061353
16.640000	1.917471
16.660000	1.727749
16.680000	1.505139
16.700000	1.249097
16.720000	1.051515
16.740000	1.205821
16.760000	1.428703
16.780000	1.479203
16.800000	1.661548
16.820000	1.857926
16.840000	1.670344
16.860000	1.173248
16.880000	0.462673
16.900000	-0.385246
16.920000	-0.897900
16.940000	-1.031357
16.960000	-0.876028
16.980000	-0.718295
17.000000	-1.058875
17.020000	-1.731409
17.040000	-2.325880
17.060000	-2.444960
17.080000	-2.192307
17.100000	-1.696061
17.120000	-0.871006
17.140000	-0.090116
17.160000	0.360507
17.180000	0.349768
17.200000	0.168128
17.220000	0.314748
17.240000	0.557398
17.260000	0.559163
17.280000	0.497817
17.300000	0.682763
17.320000	1.078789
17.340000	1.010372
17.360000	0.102929
17.380000	-0.966753
17.400000	-1.427828
17.420000	-1.338108
17.440000	-1.381413
17.460000	-1.487158
17.480000	-1.102545
17.500000	-0.661350
17.520000	-0.471959
17.540000	-0.447942
17.560000	-0.712500
17.580000	-0.877142
17.600000	-0.489728
17.620000	0.092189
17.640000	0.182661
17.660000	0.061890
17.680000	-0.113081
17.700000	-0.429177
17.720000	-0.235613
17.740000	0.295558
17.760000	0.823418
17.780000	1.398024
17.800000	1.778207
17.820000	1.733589
17.840000	1.406722
17.860000	0.980872
17.880000	0.356458
17.900000	0.065308
17.920000	0.286974
17.940000	0.444257
17.960000	0.443721
17.980000	0.518147
18.000000	0.651348
18.020000	0.467253
18.040000	0.019977
18.060000	-0.261609
18.080000	-0.261710
18.100000	-0.192835
18.120000	-0.363900
18.140000	-0.527091
18.160000	-0.508072
18.180000	-0.741949
18.200000	-1.152703
18.220000	-1.086031
18.240000	-0.394165
18.260000	0.265535
18.280000	0.514681
18.300000	0.433884
18.320000	0.231395
18.340000	0.314974
18.360000	0.664817
18.380000	1.034781
18.400000	1.419198
18.420000	1.829169
18.440000	2.020941
18.460000	1.823907
18.480000	1.451593
18.500000	1.153764
18.520000	0.800326
18.540000	0.247523
18.560000	-0.331204
18.580000	-0.951738
18.600000	-1.590411
18.620000	-2.073554
18.640000	-2.248309
18.660000	-2.214395
18.680000	-2.291102
18.700000	-2.419843
18.720000	-2.386634
18.740000	-2.217587
18.760000	-1.864481
18.780000	-1.106158
18.800000	-0.461103
18.820000	-0.399740
18.840000	-0.458443
18.860000	-0.247149
18.880000	0.489131
18.900000	1.481456
18.920000	2.079417
18.940000	2.253201
18.960000	2.085982
18.980000	1.580813
19.000000	1.021790
19.020000	0.606539
19.040000	0.322094
19.060000	0.411793
19.080000	0.974767
19.100000	1.466833
19.120000	1.384268
19.140000	0.832439
19.160000	0.486770
19.180000	0.590086
19.200000	0.719499
19.220000	0.733940
19.240000	0.562098
19.260000	0.248306
19.280000	-0.021139
19.300000	-0.288919
19.320000	-0.467258
19.340000	-0.392775
19.360000	-0.355442
19.380000	-0.462178
19.400000	-0.382462
19.420000	-0.464932
19.440000	-0.812552
19.460000	-1.199570
19.480000	-1.692740
19.500000	-1.859989
19.520000	-1.550559
19.540000	-0.950821
19.560000	-0.432517
19.580000	-0.266684
19.600000	-0.150231
19.620000	-0.021348
19.640000	-0.031130
19.660000	-0.254086
19.680000	-0.332036
19.700000	-0.172685
19.720000	-0.149152
19.740000	-0.152634
19.760000	-0.128462
19.780000	0.045176
19.800000	0.329541
19.820000	0.493546
19.840000	0.594680
19.860000	0.440631
19.880000	0.177410
19.900000	0.180776
19.920000	0.395028
19.940000	0.603970
19.960000	0.599026
19.980000	0.547910
20.000000	0.714560
20.020000	0.859039
20.040000	0.748436
20.060000	0.520877
20.080000	0.310581
20.100000	0.149525
20.120000	0.094551
20.140000	0.073616
20.160000	-0.215300
20.180000	-0.588947
20.200000	-0.695407
20.220000	-0.663672
20.240000	-0.575594
20.260000	-0.511408
20.280000	-0.566543
20.300000	-0.707065
20.320000	-0.710474
20.340000	-0.572087
20.360000	-0.579528
20.380000	-0.529963
20.400000	-0.161891
20.420000	0.259639
20.440000	0.508079
20.460000	0.593625
20.480000	0.477915
20.500000	0.476218
20.520000	0.536035
20.540000	0.226928
20.560000	0.102919
20.580000	0.421226
20.600000	0.685985
20.620000	0.674477
20.640000	0.328176
20.660000	-0.148771
20.680000	-0.480408
20.700000	-0.584107
20.720000	-0.500198
20.740000	-0.424884
20.760000	-0.475959
20.780000	-0.462968
20.800000	-0.332956
20.820000	-0.498978
20.840000	-0.958071
20.860000	-0.980064
20.880000	-0.515892
20.900000	-0.155372
20.920000	0.033826
20.940000	0.185659
20.960000	0.248237
20.980000	0.033932
21.000000	-0.527522
21.020000	-1.075885
21.040000	-1.238904
21.060000	-0.917878
21.080000	-0.004329
21.100000	1.018019
21.120000	1.517558
21.140000	1.573021
21.160000	1.404914
21.180000	1.289207
21.200000	1.095701
21.220000	0.713049
21.240000	0.475298
21.260000	0.501055
21.280000	0.451174
21.300000	0.273238
21.320000	0.549614
21.340000	0.840775
21.360000	0.671374
21.380000	0.516753
21.400000	0.500132
21.420000	0.457959
21.440000	0.307405
21.460000	0.090983
21.480000	-0.298525
21.500000	-0.701400
21.520000	-0.968330
21.540000	-1.455744
21.560000	-1.866616
21.580000	-1.601381
21.600000	-0.860335
21.620000	-0.078706
21.640000	0.398856
21.660000	0.173590
21.680000	-0.443860
21.700000	-0.832480
21.720000	-1.035950
21.740000	-1.149658
21.760000	-1.213181
21.780000	-1.150266
21.800000	-0.730843
21.820000	-0.247694
21.840000	0.015520
21.860000	0.101377
21.880000	0.218483
21.900000	0.454666
21.920000	0.504108
21.940000	0.417792
21.960000	0.365014
21.980000	0.325975
22.000000	0.260771
22.020000	0.078260
22.040000	0.029467
22.060000	0.279996
22.080000	0.451123
22.100000	0.173968
22.120000	-0.304314
22.140000	-0.497665
22.160000	-0.264092
22.180000	0.139588
22.200000	0.323811
22.220000	0.439811
22.240000	0.797017
22.260000	1.115420
22.280000	1.034275
22.300000	0.505218
22.320000	-0.138886
22.340000	-0.359888
22.360000	-0.290845
22.380000	-0.443530
22.400000	-0.703800
22.420000	-0.719705
22.440000	-0.550745
22.460000	-0.319044
22.480000	0.010492
22.500000	0.344322
22.520000	0.653659
22.540000	0.971374
22.560000	1.111825
22.580000	0.805271
22.600000	0.234710
22.620000	-0.009060
22.640000	0.237623
22.660000	0.586121
22.680000	0.479992
22.700000	0.167848
