Tiempo(s)	Amplitud(mm)
# npts=18501
# fs=50.0000 Hz
# duracion=370.0000 s

0.000000	0.000001
0.020000	0.000001
0.040000	0.000001
0.060000	0.000001
0.080000	0.000002
0.100000	0.000002
0.120000	0.000003
0.140000	0.000004
0.160000	0.000006
0.180000	0.000008
0.200000	0.000010
0.220000	0.000012
0.240000	0.000015
0.260000	0.000017
0.280000	0.000020
0.300000	0.000023
0.320000	0.000027
0.340000	0.000030
0.360000	0.000034
0.380000	0.000037
0.400000	0.000041
0.420000	0.000045
0.440000	0.000049
0.460000	0.000053
0.480000	0.000057
0.500000	0.000061
0.520000	0.000065
0.540000	0.000069
0.560000	0.000073
0.580000	0.000078
0.600000	0.000082
0.620000	0.000086
0.640000	0.000090
0.660000	0.000094
0.680000	0.000098
0.700000	0.000103
0.720000	0.000107
0.740000	0.000111
0.760000	0.000115
0.780000	0.000119
0.800000	0.000123
0.820000	0.000127
0.840000	0.000132
0.860000	0.000136
0.880000	0.000140
0.900000	0.000144
0.920000	0.000148
0.940000	0.000152
0.960000	0.000156
0.980000	0.000160
1.000000	0.000164
1.020000	0.000168
1.040000	0.000172
1.060000	0.000176
1.080000	0.000180
1.100000	0.000184
1.120000	0.000188
1.140000	0.000192
1.160000	0.000196
1.180000	0.000200
1.200000	0.000204
1.220000	0.000208
1.240000	0.000212
1.260000	0.000216
1.280000	0.000220
1.300000	0.000224
1.320000	0.000228
1.340000	0.000232
1.360000	0.000236
1.380000	0.000240
1.400000	0.000244
1.420000	0.000247
1.440000	0.000251
1.460000	0.000255
1.480000	0.000259
1.500000	0.000263
1.520000	0.000267
1.540000	0.000270
1.560000	0.000274
1.580000	0.000278
1.600000	0.000282
1.620000	0.000286
1.640000	0.000290
1.660000	0.000293
1.680000	0.000297
1.700000	0.000301
1.720000	0.000305
1.740000	0.000308
1.760000	0.000312
1.780000	0.000316
1.800000	0.000319
1.820000	0.000323
1.840000	0.000327
1.860000	0.000331
1.880000	0.000334
1.900000	0.000338
1.920000	0.000342
1.940000	0.000345
1.960000	0.000349
1.980000	0.000352
2.000000	0.000356
2.020000	0.000360
2.040000	0.000363
2.060000	0.000367
2.080000	0.000371
2.100000	0.000374
2.120000	0.000378
2.140000	0.000382
2.160000	0.000385
2.180000	0.000388
2.200000	0.000392
2.220000	0.000396
2.240000	0.000400
2.260000	0.000404
2.280000	0.000407
2.300000	0.000410
2.320000	0.000413
2.340000	0.000416
2.360000	0.000419
2.380000	0.000423
2.400000	0.000426
2.420000	0.000428
2.440000	0.000431
2.460000	0.000435
2.480000	0.000439
2.500000	0.000443
2.520000	0.000444
2.540000	0.000447
2.560000	0.000449
2.580000	0.000452
2.600000	0.000456
2.620000	0.000460
2.640000	0.000466
2.660000	0.000470
2.680000	0.000473
2.700000	0.000475
2.720000	0.000478
2.740000	0.000482
2.760000	0.000487
2.780000	0.000492
2.800000	0.000495
2.820000	0.000497
2.840000	0.000500
2.860000	0.000504
2.880000	0.000507
2.900000	0.000511
2.920000	0.000516
2.940000	0.000522
2.960000	0.000525
2.980000	0.000529
3.000000	0.000536
3.020000	0.000543
3.040000	0.000548
3.060000	0.000551
3.080000	0.000553
3.100000	0.000556
3.120000	0.000560
3.140000	0.000562
3.160000	0.000568
3.180000	0.000573
3.200000	0.000576
3.220000	0.000576
3.240000	0.000577
3.260000	0.000581
3.280000	0.000585
3.300000	0.000590
3.320000	0.000591
3.340000	0.000591
3.360000	0.000591
3.380000	0.000588
3.400000	0.000589
3.420000	0.000593
3.440000	0.000591
3.460000	0.000588
3.480000	0.000583
3.500000	0.000578
3.520000	0.000574
3.540000	0.000570
3.560000	0.000567
3.580000	0.000556
3.600000	0.000547
3.620000	0.000537
3.640000	0.000534
3.660000	0.000534
3.680000	0.000535
3.700000	0.000535
3.720000	0.000527
3.740000	0.000520
3.760000	0.000512
3.780000	0.000511
3.800000	0.000504
3.820000	0.000495
3.840000	0.000483
3.860000	0.000470
3.880000	0.000456
3.900000	0.000434
3.920000	0.000421
3.940000	0.000405
3.960000	0.000404
3.980000	0.000401
4.000000	0.000393
4.020000	0.000383
4.040000	0.000368
4.060000	0.000356
4.080000	0.000341
4.100000	0.000341
4.120000	0.000326
4.140000	0.000311
4.160000	0.000295
4.180000	0.000271
4.200000	0.000274
4.220000	0.000286
4.240000	0.000276
4.260000	0.000245
4.280000	0.000230
4.300000	0.000213
4.320000	0.000199
4.340000	0.000198
4.360000	0.000196
4.380000	0.000195
4.400000	0.000170
4.420000	0.000165
4.440000	0.000166
4.460000	0.000159
4.480000	0.000183
4.500000	0.000199
4.520000	0.000186
4.540000	0.000164
4.560000	0.000152
4.580000	0.000138
4.600000	0.000137
4.620000	0.000137
4.640000	0.000143
4.660000	0.000157
4.680000	0.000147
4.700000	0.000153
4.720000	0.000165
4.740000	0.000169
4.760000	0.000164
4.780000	0.000183
4.800000	0.000216
4.820000	0.000224
4.840000	0.000254
4.860000	0.000286
4.880000	0.000331
4.900000	0.000370
4.920000	0.000368
4.940000	0.000377
4.960000	0.000414
4.980000	0.000429
5.000000	0.000414
5.020000	0.000415
5.040000	0.000426
5.060000	0.000442
5.080000	0.000455
5.100000	0.000474
5.120000	0.000480
5.140000	0.000464
5.160000	0.000504
5.180000	0.000549
5.200000	0.000577
5.220000	0.000609
5.240000	0.000604
5.260000	0.000623
5.280000	0.000645
5.300000	0.000641
5.320000	0.000653
5.340000	0.000612
5.360000	0.000529
5.380000	0.000483
5.400000	0.000463
5.420000	0.000470
5.440000	0.000467
5.460000	0.000404
5.480000	0.000387
5.500000	0.000448
5.520000	0.000503
5.540000	0.000489
5.560000	0.000430
5.580000	0.000431
5.600000	0.000477
5.620000	0.000439
5.640000	0.000290
5.660000	0.000130
5.680000	0.000051
5.700000	0.000089
5.720000	0.000104
5.740000	0.000037
5.760000	-0.000047
5.780000	-0.000061
5.800000	0.000117
5.820000	0.000235
5.840000	0.000169
5.860000	0.000094
5.880000	0.000028
5.900000	0.000057
5.920000	0.000096
5.940000	0.000064
5.960000	0.000039
5.980000	0.000014
6.000000	0.000041
6.020000	0.000054
6.040000	0.000020
6.060000	0.000103
6.080000	0.000274
6.100000	0.000343
6.120000	0.000387
6.140000	0.000451
6.160000	0.000427
6.180000	0.000483
6.200000	0.000602
6.220000	0.000685
6.240000	0.000849
6.260000	0.000998
6.280000	0.000995
6.300000	0.000911
6.320000	0.000944
6.340000	0.001142
6.360000	0.001289
6.380000	0.001251
6.400000	0.001217
6.420000	0.001359
6.440000	0.001597
6.460000	0.001807
6.480000	0.001888
6.500000	0.001872
6.520000	0.001828
6.540000	0.001855
6.560000	0.001979
6.580000	0.002007
6.600000	0.002083
6.620000	0.002262
6.640000	0.002362
6.660000	0.002452
6.680000	0.002562
6.700000	0.002614
6.720000	0.002630
6.740000	0.002686
6.760000	0.002749
6.780000	0.002879
6.800000	0.002983
6.820000	0.002988
6.840000	0.003009
6.860000	0.002923
6.880000	0.002739
6.900000	0.002661
6.920000	0.002763
6.940000	0.002813
6.960000	0.002781
6.980000	0.002659
7.000000	0.002441
7.020000	0.002504
7.040000	0.002709
7.060000	0.002796
7.080000	0.002770
7.100000	0.002694
7.120000	0.002735
7.140000	0.002760
7.160000	0.002788
7.180000	0.003050
7.200000	0.003266
7.220000	0.003075
7.240000	0.002515
7.260000	0.001968
7.280000	0.001972
7.300000	0.002256
7.320000	0.002114
7.340000	0.001593
7.360000	0.001362
7.380000	0.001480
7.400000	0.001548
7.420000	0.001718
7.440000	0.001967
7.460000	0.002134
7.480000	0.002186
7.500000	0.002007
7.520000	0.001863
7.540000	0.001990
7.560000	0.002161
7.580000	0.002284
7.600000	0.002267
7.620000	0.002042
7.640000	0.001905
7.660000	0.001821
7.680000	0.001588
7.700000	0.001207
7.720000	0.000869
7.740000	0.000653
7.760000	0.000478
7.780000	0.000500
7.800000	0.000606
7.820000	0.000854
7.840000	0.001128
7.860000	0.000978
7.880000	0.000748
7.900000	0.000738
7.920000	0.000918
7.940000	0.001040
7.960000	0.000795
7.980000	0.000520
8.000000	0.000275
8.020000	-0.000207
8.040000	-0.000745
8.060000	-0.001137
8.080000	-0.001263
8.100000	-0.001387
8.120000	-0.001693
8.140000	-0.001805
8.160000	-0.001491
8.180000	-0.001155
8.200000	-0.001105
8.220000	-0.001034
8.240000	-0.000726
8.260000	-0.000355
8.280000	-0.000386
8.300000	-0.000835
8.320000	-0.001100
8.340000	-0.000932
8.360000	-0.000743
8.380000	-0.000772
8.400000	-0.000706
8.420000	-0.000266
8.440000	0.000171
8.460000	0.000116
8.480000	0.000062
8.500000	0.000129
8.520000	0.000111
8.540000	0.000396
8.560000	0.000711
8.580000	0.000442
8.600000	-0.000191
8.620000	-0.000643
8.640000	-0.000676
8.660000	-0.000612
8.680000	-0.000670
8.700000	-0.000660
8.720000	-0.000409
8.740000	-0.000046
8.760000	0.000348
8.780000	0.000751
8.800000	0.000584
8.820000	0.000090
8.840000	-0.000343
8.860000	-0.000804
8.880000	-0.001141
8.900000	-0.001548
8.920000	-0.002057
8.940000	-0.002318
8.960000	-0.002202
8.980000	-0.002115
9.000000	-0.002499
9.020000	-0.003004
9.040000	-0.002705
9.060000	-0.001994
9.080000	-0.001713
9.100000	-0.001837
9.120000	-0.002319
9.140000	-0.002453
