Tiempo(s)	Amplitud(mm)
# npts=18501
# fs=50.0000 Hz
# duracion=370.0000 s

0.000000	0.000004
0.020000	0.000004
0.040000	0.000005
0.060000	0.000006
0.080000	0.000009
0.100000	0.000013
0.120000	0.000018
0.140000	0.000026
0.160000	0.000034
0.180000	0.000045
0.200000	0.000056
0.220000	0.000070
0.240000	0.000084
0.260000	0.000100
0.280000	0.000117
0.300000	0.000135
0.320000	0.000154
0.340000	0.000174
0.360000	0.000195
0.380000	0.000216
0.400000	0.000238
0.420000	0.000260
0.440000	0.000283
0.460000	0.000306
0.480000	0.000329
0.500000	0.000353
0.520000	0.000376
0.540000	0.000400
0.560000	0.000424
0.580000	0.000448
0.600000	0.000473
0.620000	0.000497
0.640000	0.000521
0.660000	0.000545
0.680000	0.000570
0.700000	0.000594
0.720000	0.000618
0.740000	0.000642
0.760000	0.000666
0.780000	0.000690
0.800000	0.000714
0.820000	0.000738
0.840000	0.000762
0.860000	0.000786
0.880000	0.000810
0.900000	0.000834
0.920000	0.000858
0.940000	0.000882
0.960000	0.000905
0.980000	0.000929
1.000000	0.000953
1.020000	0.000976
1.040000	0.001000
1.060000	0.001024
1.080000	0.001047
1.100000	0.001070
1.120000	0.001094
1.140000	0.001117
1.160000	0.001140
1.180000	0.001164
1.200000	0.001187
1.220000	0.001210
1.240000	0.001233
1.260000	0.001257
1.280000	0.001279
1.300000	0.001302
1.320000	0.001326
1.340000	0.001348
1.360000	0.001371
1.380000	0.001395
1.400000	0.001417
1.420000	0.001439
1.440000	0.001463
1.460000	0.001485
1.480000	0.001507
1.500000	0.001530
1.520000	0.001554
1.540000	0.001575
1.560000	0.001597
1.580000	0.001621
1.600000	0.001642
1.620000	0.001664
1.640000	0.001689
1.660000	0.001711
1.680000	0.001731
1.700000	0.001755
1.720000	0.001777
1.740000	0.001796
1.760000	0.001819
1.780000	0.001842
1.800000	0.001860
1.820000	0.001880
1.840000	0.001904
1.860000	0.001925
1.880000	0.001942
1.900000	0.001966
1.920000	0.001991
1.940000	0.002008
1.960000	0.002031
1.980000	0.002058
2.000000	0.002073
2.020000	0.002092
2.040000	0.002122
2.060000	0.002140
2.080000	0.002154
2.100000	0.002180
2.120000	0.002200
2.140000	0.002209
2.160000	0.002234
2.180000	0.002260
2.200000	0.002267
2.220000	0.002287
2.240000	0.002320
2.260000	0.002329
2.280000	0.002342
2.300000	0.002379
2.320000	0.002397
2.340000	0.002401
2.360000	0.002436
2.380000	0.002461
2.400000	0.002461
2.420000	0.002490
2.440000	0.002524
2.460000	0.002521
2.480000	0.002532
2.500000	0.002568
2.520000	0.002575
2.540000	0.002585
2.560000	0.002623
2.580000	0.002635
2.600000	0.002629
2.620000	0.002658
2.640000	0.002698
2.660000	0.002693
2.680000	0.002703
2.700000	0.002749
2.720000	0.002749
2.740000	0.002745
2.760000	0.002806
2.780000	0.002827
2.800000	0.002799
2.820000	0.002855
2.840000	0.002890
2.860000	0.002845
2.880000	0.002864
2.900000	0.002911
2.920000	0.002886
2.940000	0.002878
2.960000	0.002934
2.980000	0.002935
3.000000	0.002899
3.020000	0.002947
3.040000	0.002985
3.060000	0.002948
3.080000	0.002989
3.100000	0.003052
3.120000	0.002991
3.140000	0.002999
3.160000	0.003110
3.180000	0.003079
3.200000	0.003053
3.220000	0.003145
3.240000	0.003135
3.260000	0.003078
3.280000	0.003160
3.300000	0.003210
3.320000	0.003133
3.340000	0.003162
3.360000	0.003253
3.380000	0.003184
3.400000	0.003126
3.420000	0.003259
3.440000	0.003271
3.460000	0.003144
3.480000	0.003263
3.500000	0.003359
3.520000	0.003204
3.540000	0.003277
3.560000	0.003444
3.580000	0.003284
3.600000	0.003222
3.620000	0.003405
3.640000	0.003351
3.660000	0.003174
3.680000	0.003322
3.700000	0.003374
3.720000	0.003156
3.740000	0.003278
3.760000	0.003490
3.780000	0.003355
3.800000	0.003387
3.820000	0.003672
3.840000	0.003522
3.860000	0.003317
3.880000	0.003609
3.900000	0.003586
3.920000	0.003286
3.940000	0.003516
3.960000	0.003597
3.980000	0.003315
4.000000	0.003501
4.020000	0.003715
4.040000	0.003504
4.060000	0.003505
4.080000	0.003754
4.100000	0.003707
4.120000	0.003594
4.140000	0.003813
4.160000	0.003952
4.180000	0.003762
4.200000	0.003851
4.220000	0.004160
4.240000	0.003933
4.260000	0.003749
4.280000	0.004167
4.300000	0.004087
4.320000	0.003653
4.340000	0.004018
4.360000	0.004062
4.380000	0.003502
4.400000	0.003742
4.420000	0.004099
4.440000	0.003650
4.460000	0.003698
4.480000	0.004421
4.500000	0.004132
4.520000	0.003811
4.540000	0.004498
4.560000	0.004537
4.580000	0.004057
4.600000	0.004489
4.620000	0.004770
4.640000	0.004038
4.660000	0.004105
4.680000	0.004600
4.700000	0.003885
4.720000	0.003688
4.740000	0.004293
4.760000	0.003933
4.780000	0.003638
4.800000	0.004192
4.820000	0.004293
4.840000	0.003896
4.860000	0.004384
4.880000	0.005045
4.900000	0.004557
4.920000	0.004398
4.940000	0.004995
4.960000	0.004779
4.980000	0.004211
5.000000	0.004816
5.020000	0.004906
5.040000	0.003798
5.060000	0.004308
5.080000	0.004859
5.100000	0.003916
5.120000	0.004006
5.140000	0.004575
5.160000	0.003925
5.180000	0.003445
5.200000	0.004462
5.220000	0.004450
5.240000	0.003446
5.260000	0.004065
5.280000	0.004489
5.300000	0.003553
5.320000	0.003609
5.340000	0.004799
5.360000	0.003856
5.380000	0.003358
5.400000	0.005178
5.420000	0.004179
5.440000	0.002857
5.460000	0.004480
5.480000	0.004308
5.500000	0.002763
5.520000	0.004008
5.540000	0.004614
5.560000	0.002725
5.580000	0.003245
5.600000	0.004582
5.620000	0.003342
5.640000	0.003018
5.660000	0.004087
5.680000	0.003574
5.700000	0.002513
5.720000	0.003343
5.740000	0.003946
5.760000	0.002249
5.780000	0.002227
5.800000	0.003723
5.820000	0.002128
5.840000	0.001305
5.860000	0.003623
5.880000	0.002909
5.900000	0.001351
5.920000	0.003404
5.940000	0.003727
5.960000	0.002049
5.980000	0.003198
6.000000	0.004433
6.020000	0.002246
6.040000	0.002045
6.060000	0.004726
6.080000	0.002635
6.100000	0.000402
6.120000	0.003067
6.140000	0.003123
6.160000	0.000416
6.180000	0.001908
6.200000	0.003834
6.220000	0.000782
6.240000	0.001260
6.260000	0.003410
6.280000	0.000414
6.300000	0.000448
6.320000	0.002755
6.340000	0.001549
6.360000	0.000005
6.380000	0.002331
6.400000	0.003675
6.420000	0.000723
6.440000	0.001711
6.460000	0.003914
6.480000	0.001489
6.500000	0.000880
6.520000	0.003188
6.540000	0.001806
6.560000	-0.000593
6.580000	0.002241
6.600000	0.002811
6.620000	-0.000702
6.640000	0.001386
6.660000	0.003744
6.680000	0.000478
6.700000	0.001284
6.720000	0.004377
6.740000	0.001749
6.760000	0.000496
6.780000	0.003899
6.800000	0.003695
6.820000	0.000060
6.840000	0.002329
6.860000	0.004535
6.880000	-0.000489
6.900000	-0.000194
6.920000	0.003156
6.940000	-0.002336
6.960000	-0.003834
6.980000	0.001876
7.000000	-0.000508
7.020000	-0.003818
7.040000	0.000752
7.060000	0.000837
7.080000	-0.003351
7.100000	0.000234
7.120000	0.003976
7.140000	0.000096
7.160000	0.000220
7.180000	0.003914
7.200000	0.001497
7.220000	0.000336
7.240000	0.004408
7.260000	0.003216
7.280000	-0.001118
7.300000	0.001414
7.320000	0.003550
7.340000	-0.000314
7.360000	0.000128
7.380000	0.004178
7.400000	0.000676
7.420000	-0.001887
7.440000	0.003586
7.460000	0.002492
7.480000	-0.002761
7.500000	0.000894
7.520000	0.002876
7.540000	-0.002452
7.560000	-0.000555
7.580000	0.005756
7.600000	0.001624
7.620000	-0.000995
7.640000	0.005706
7.660000	0.003532
7.680000	-0.001448
7.700000	0.005340
7.720000	0.005051
7.740000	-0.002407
7.760000	0.003293
7.780000	0.007224
7.800000	0.000453
7.820000	0.002882
7.840000	0.009677
7.860000	0.004458
7.880000	0.002036
7.900000	0.007144
7.920000	0.002957
7.940000	-0.001830
7.960000	0.003332
7.980000	0.005077
8.000000	-0.000042
8.020000	0.002220
8.040000	0.007175
8.060000	0.003755
8.080000	0.002574
8.100000	0.008014
8.120000	0.006597
8.140000	0.000878
8.160000	0.006720
8.180000	0.009128
8.200000	0.002296
8.220000	0.006107
8.240000	0.010995
8.260000	0.005161
8.280000	0.003577
8.300000	0.010394
8.320000	0.008154
8.340000	0.001498
8.360000	0.007727
8.380000	0.010527
8.400000	0.001853
8.420000	0.004588
8.440000	0.009061
8.460000	-0.000963
8.480000	-0.001923
8.500000	0.005915
8.520000	-0.000446
8.540000	-0.003913
8.560000	0.005932
8.580000	0.003561
8.600000	-0.001315
8.620000	0.007757
8.640000	0.008972
8.660000	0.001006
8.680000	0.003510
8.700000	0.008204
8.720000	0.002765
8.740000	0.001902
8.760000	0.007311
8.780000	0.004586
8.800000	0.000603
8.820000	0.006220
8.840000	0.008017
8.860000	0.000974
8.880000	0.004401
8.900000	0.008446
8.920000	0.000908
8.940000	0.002234
8.960000	0.008676
8.980000	0.002862
9.000000	-0.002820
9.020000	0.003364
9.040000	0.002194
9.060000	-0.008406
9.080000	-0.005541
9.100000	-0.000560
9.120000	-0.006965
9.140000	-0.006986
9.160000	0.001899
9.180000	-0.002895
